maintenance_id,property_id,agent_id,owner_id,description,maintenance_type,cost,maintenance_date
1991,1672,202,691,Install Painting at property,Painting,1580,2024-02-06
1992,1673,163,404,Fix Cleaning at property,Cleaning,1536,2024-09-07
1993,1673,163,404,Install Plumbing at property,Plumbing,160,2024-12-11
1994,1673,163,404,Replace Painting at property,Painting,1117,2024-06-24
1995,1675,220,1685,Repair Painting at property,Painting,2120,2024-08-29
1996,1675,220,1685,Fix Cleaning at property,Cleaning,1746,2024-05-30
1997,1675,220,1685,Replace Roof at property,Roof,858,2022-12-01
1998,1676,142,370,Repair Plumbing at property,Plumbing,2127,2021-06-13
1999,1676,142,370,Repair HVAC at property,HVAC,569,2021-05-26
2000,1676,142,370,Install Roof at property,Roof,1227,2024-03-30
2001,1677,164,926,Install Plumbing at property,Plumbing,464,2022-03-12
2002,1677,164,926,Install Appliances at property,Appliances,1031,2023-08-09
2003,1677,164,926,Fix Electrical at property,Electrical,679,2021-02-23
2004,1678,223,136,Install Roof at property,Roof,1728,2022-08-20
2005,1679,199,1117,Replace Painting at property,Painting,1719,2021-06-17
2006,1680,38,100,Install Plumbing at property,Plumbing,1476,2024-11-08
2007,1680,38,100,Fix Plumbing at property,Plumbing,2151,2024-03-12
2008,1681,10,520,Fix Cleaning at property,Cleaning,399,2023-12-22
2009,1683,163,509,Replace Electrical at property,Electrical,30,2024-12-16
2010,1685,20,90,Replace Appliances at property,Appliances,907,2021-06-27
2011,1686,166,1284,Fix Electrical at property,Electrical,1542,2023-11-09
2012,1686,166,1284,Install HVAC at property,HVAC,483,2023-02-24
2013,1686,166,1284,Fix Painting at property,Painting,448,2024-02-01
2014,1686,166,1284,Fix Electrical at property,Electrical,1572,2024-04-27
2015,1686,166,1284,Repair Roof at property,Roof,1263,2022-06-13
2016,1686,166,1284,Fix Plumbing at property,Plumbing,574,2022-07-31
2017,1687,142,1077,Replace Appliances at property,Appliances,350,2024-05-22
2018,1691,40,1663,Fix Appliances at property,Appliances,952,2024-04-09
2019,1691,40,1663,Replace Plumbing at property,Plumbing,743,2024-07-26
2020,1692,9,1413,Repair Painting at property,Painting,932,2023-08-26
2021,1697,201,1516,Replace Appliances at property,Appliances,1142,2024-04-15
2022,1697,201,1516,Replace Roof at property,Roof,6101,2024-03-25
2023,1697,201,1516,Repair Cleaning at property,Cleaning,4478,2024-09-23
2024,1697,201,1516,Install Painting at property,Painting,2243,2024-07-30
2025,1697,201,1516,Install Electrical at property,Electrical,1620,2024-07-30
2026,1697,201,1516,Replace Cleaning at property,Cleaning,3594,2024-04-16
2027,1698,201,1100,Fix Painting at property,Painting,378,2024-06-21
2028,1699,114,378,Install Cleaning at property,Cleaning,412,2023-06-16
2029,1700,105,1184,Replace HVAC at property,HVAC,2245,2021-02-26
2030,1701,68,594,Fix HVAC at property,HVAC,6652,2024-03-16
2031,1701,68,594,Repair HVAC at property,HVAC,4274,2023-08-26
2032,1704,8,1658,Repair Plumbing at property,Plumbing,1416,2023-12-19
2033,1705,201,1630,Repair Electrical at property,Electrical,860,2021-05-11
2034,1707,38,435,Fix Plumbing at property,Plumbing,1340,2024-02-13
2035,1708,40,305,Fix Painting at property,Painting,371,2022-01-12
2036,1708,40,305,Replace Plumbing at property,Plumbing,2134,2022-04-12
2037,1708,40,305,Fix Painting at property,Painting,844,2023-12-11
2038,1708,40,305,Fix Electrical at property,Electrical,1945,2021-11-19
2039,1708,40,305,Install Plumbing at property,Plumbing,1013,2022-06-26
2040,1710,200,770,Repair Cleaning at property,Cleaning,1502,2023-03-21
2041,1710,200,770,Fix Appliances at property,Appliances,161,2023-08-05
2042,1711,25,437,Replace Painting at property,Painting,3650,2024-08-10
2043,1711,25,437,Fix HVAC at property,HVAC,3807,2024-10-18
2044,1716,115,947,Install Appliances at property,Appliances,1300,2021-08-02
2045,1716,115,947,Repair Cleaning at property,Cleaning,973,2024-04-01
2046,1718,105,1692,Repair Electrical at property,Electrical,915,2024-06-08
2047,1720,164,589,Repair HVAC at property,HVAC,2373,2024-12-22
2048,1722,220,1545,Install Electrical at property,Electrical,1721,2023-04-04
2049,1722,220,1545,Repair Cleaning at property,Cleaning,1487,2024-10-15
2050,1722,220,1545,Install Roof at property,Roof,675,2023-05-07
2051,1723,143,1066,Fix Electrical at property,Electrical,1230,2024-12-22
2052,1726,178,1690,Fix Plumbing at property,Plumbing,2234,2024-05-16
2053,1726,178,1690,Install Plumbing at property,Plumbing,1848,2022-01-27
2054,1727,94,1094,Replace Plumbing at property,Plumbing,385,2022-11-15
2055,1730,133,1202,Replace Roof at property,Roof,1839,2024-11-08
2056,1731,110,666,Repair Cleaning at property,Cleaning,1401,2024-05-31
2057,1731,110,666,Fix Cleaning at property,Cleaning,1294,2024-04-07
2058,1731,110,666,Replace Roof at property,Roof,1890,2024-06-02
2059,1735,238,994,Fix Cleaning at property,Cleaning,535,2024-11-20
2060,1739,165,1030,Replace Appliances at property,Appliances,1487,2024-12-16
2061,1741,115,679,Fix Plumbing at property,Plumbing,521,2024-11-06
2062,1742,56,1028,Install Cleaning at property,Cleaning,2294,2023-12-28
2063,1743,137,1735,Install HVAC at property,HVAC,4076,2024-03-14
2064,1743,137,1735,Install Plumbing at property,Plumbing,4044,2024-11-20
2065,1743,137,1735,Fix HVAC at property,HVAC,1751,2024-02-13
2066,1743,137,1735,Install Plumbing at property,Plumbing,2737,2024-05-07
2067,1743,137,1735,Repair HVAC at property,HVAC,3780,2024-11-18
2068,1744,59,1115,Replace HVAC at property,HVAC,1012,2024-12-16
2069,1747,68,817,Replace HVAC at property,HVAC,2137,2023-09-29
2070,1748,31,1021,Install Appliances at property,Appliances,569,2021-04-13
2071,1748,31,1021,Repair Electrical at property,Electrical,1666,2023-01-16
2072,1748,31,1021,Fix Painting at property,Painting,1119,2022-11-23
2073,1748,31,1021,Replace HVAC at property,HVAC,1850,2022-07-18
2074,1748,31,1021,Replace Plumbing at property,Plumbing,1769,2023-03-15
2075,1748,31,1021,Replace Roof at property,Roof,1974,2024-12-22
2076,1748,31,1021,Install Plumbing at property,Plumbing,1433,2022-11-05
2077,1749,201,1073,Install Roof at property,Roof,252,2022-10-30
2078,1750,94,102,Install HVAC at property,HVAC,1057,2023-06-18
2079,1752,20,1740,Fix Roof at property,Roof,783,2024-10-14
2080,1757,110,1181,Fix Electrical at property,Electrical,986,2021-08-19
2081,1758,137,1355,Replace Roof at property,Roof,1168,2024-11-18
2082,1759,204,1119,Replace Plumbing at property,Plumbing,381,2023-09-24
2083,1759,204,1119,Fix Plumbing at property,Plumbing,689,2024-05-07
2084,1759,204,1119,Install Cleaning at property,Cleaning,1592,2024-07-17
2085,1759,204,1119,Replace Painting at property,Painting,2358,2023-10-07
2086,1759,204,1119,Install Electrical at property,Electrical,410,2024-03-13
2087,1759,204,1119,Install Electrical at property,Electrical,1572,2023-12-11
2088,1759,204,1119,Install Roof at property,Roof,874,2023-03-23
2089,1759,204,1119,Repair Painting at property,Painting,925,2024-09-28
2090,1759,204,1119,Replace Electrical at property,Electrical,137,2023-05-14
2091,1764,38,504,Fix Electrical at property,Electrical,1114,2022-10-05
2092,1764,38,504,Repair HVAC at property,HVAC,1405,2022-06-05
2093,1766,38,319,Replace Roof at property,Roof,1796,2023-02-04
2094,1766,38,319,Install Cleaning at property,Cleaning,2265,2022-04-01
2095,1769,234,479,Fix Roof at property,Roof,708,2021-04-30
2096,1771,200,1025,Install Painting at property,Painting,561,2023-02-04
2097,1772,164,4,Replace Cleaning at property,Cleaning,476,2023-01-17
2098,1772,164,4,Replace Cleaning at property,Cleaning,632,2024-05-25
2099,1775,158,200,Replace Cleaning at property,Cleaning,1512,2024-08-08
2100,1775,158,200,Fix HVAC at property,HVAC,846,2024-08-17
2101,1779,31,298,Replace Cleaning at property,Cleaning,1482,2024-09-21
2102,1780,83,73,Repair Painting at property,Painting,1745,2024-01-01
2103,1781,94,1229,Install Appliances at property,Appliances,96,2024-03-17
2104,1783,56,1352,Replace Painting at property,Painting,1409,2024-11-14
2105,1783,56,1352,Install Appliances at property,Appliances,724,2024-11-05
2106,1784,25,1662,Repair Plumbing at property,Plumbing,406,2023-02-12
2107,1785,137,1452,Replace Cleaning at property,Cleaning,1192,2024-10-28
2108,1785,137,1452,Install Electrical at property,Electrical,3010,2024-10-28
2109,1785,137,1452,Install Plumbing at property,Plumbing,337,2024-11-17
2110,1785,137,1452,Replace Appliances at property,Appliances,659,2024-07-10
2111,1792,178,477,Repair Electrical at property,Electrical,331,2024-12-13
2112,1795,163,647,Install Roof at property,Roof,1951,2024-12-06
2113,1795,163,647,Replace Cleaning at property,Cleaning,1019,2024-10-16
2114,1796,20,841,Repair HVAC at property,HVAC,1154,2023-06-04
2115,1796,20,841,Fix Electrical at property,Electrical,302,2022-08-17
2116,1796,20,841,Install Roof at property,Roof,328,2024-07-25
2117,1804,8,892,Fix Plumbing at property,Plumbing,2249,2023-02-09
2118,1804,8,892,Install Plumbing at property,Plumbing,3680,2024-10-22
2119,1804,8,892,Replace Electrical at property,Electrical,1551,2022-10-28
2120,1806,220,589,Fix Cleaning at property,Cleaning,1722,2021-04-06
2121,1806,220,589,Fix Plumbing at property,Plumbing,1954,2022-08-13
2122,1806,220,589,Fix Painting at property,Painting,1674,2024-03-27
2123,1807,178,1497,Fix HVAC at property,HVAC,2200,2022-05-04
2124,1807,178,1497,Repair HVAC at property,HVAC,2054,2023-11-15
2125,1807,178,1497,Replace Cleaning at property,Cleaning,2191,2024-02-06
2126,1807,178,1497,Repair Roof at property,Roof,260,2022-08-09
2127,1809,238,486,Fix Roof at property,Roof,1376,2024-10-06
2128,1809,238,486,Repair Painting at property,Painting,1718,2024-08-04
2129,1811,110,191,Replace Plumbing at property,Plumbing,661,2021-07-25
2130,1814,105,238,Install Appliances at property,Appliances,2488,2024-09-18
2131,1815,115,1345,Repair Appliances at property,Appliances,568,2021-11-23
2132,1818,137,744,Repair Appliances at property,Appliances,717,2021-08-15
2133,1818,137,744,Repair Plumbing at property,Plumbing,2031,2024-04-02
2134,1819,143,638,Install Appliances at property,Appliances,2220,2024-10-25
2135,1821,38,518,Replace Cleaning at property,Cleaning,2453,2024-11-05
2136,1821,38,518,Fix Plumbing at property,Plumbing,932,2024-12-13
2137,1821,38,518,Repair HVAC at property,HVAC,2188,2024-10-04
2138,1821,38,518,Install Cleaning at property,Cleaning,62,2024-11-02
2139,1821,38,518,Install Cleaning at property,Cleaning,753,2024-09-29
2140,1825,163,644,Install Painting at property,Painting,3519,2023-07-18
2141,1825,163,644,Replace Cleaning at property,Cleaning,6959,2021-02-19
2142,1825,163,644,Fix Roof at property,Roof,3957,2022-12-04
2143,1826,250,450,Fix Plumbing at property,Plumbing,1329,2024-11-27
2144,1827,234,322,Replace Roof at property,Roof,1131,2022-02-12
2145,1827,234,322,Repair Roof at property,Roof,39,2022-07-07
2146,1828,110,809,Fix HVAC at property,HVAC,445,2023-06-02
2147,1828,110,809,Fix HVAC at property,HVAC,1517,2023-06-12
2148,1830,174,1264,Repair Painting at property,Painting,592,2024-09-17
2149,1831,143,1691,Install Painting at property,Painting,2465,2024-05-25
2150,1831,143,1691,Repair Roof at property,Roof,126,2022-08-12
2151,1832,170,883,Repair HVAC at property,HVAC,2366,2024-05-13
2152,1833,202,479,Repair Appliances at property,Appliances,5326,2023-06-27
2153,1833,202,479,Replace Plumbing at property,Plumbing,6462,2023-10-19
2154,1833,202,479,Repair HVAC at property,HVAC,2357,2024-03-16
2155,1834,201,1578,Install HVAC at property,HVAC,982,2023-09-25
2156,1834,201,1578,Fix Plumbing at property,Plumbing,928,2022-10-27
2157,1835,115,1386,Replace HVAC at property,HVAC,1908,2024-06-09
2158,1835,115,1386,Install Plumbing at property,Plumbing,2013,2024-09-16
2159,1835,115,1386,Fix Plumbing at property,Plumbing,932,2024-09-28
2160,1835,115,1386,Fix Roof at property,Roof,2098,2024-11-11
2161,1835,115,1386,Fix Roof at property,Roof,646,2024-09-13
2162,1836,10,347,Replace HVAC at property,HVAC,2267,2022-09-17
2163,1838,33,1234,Fix Plumbing at property,Plumbing,2173,2024-12-29
2164,1839,202,1353,Replace Electrical at property,Electrical,2148,2022-10-06
2165,1841,83,1466,Replace Electrical at property,Electrical,1561,2024-12-14
2166,1841,83,1466,Install Cleaning at property,Cleaning,2599,2024-12-13
2167,1841,83,1466,Replace Plumbing at property,Plumbing,3665,2024-12-09
2168,1841,83,1466,Fix Plumbing at property,Plumbing,6040,2024-11-16
2169,1841,83,1466,Replace Roof at property,Roof,3332,2024-09-08
2170,1842,202,1739,Fix Appliances at property,Appliances,1176,2024-02-04
2171,1842,202,1739,Fix Roof at property,Roof,1401,2022-11-15
2172,1842,202,1739,Replace Roof at property,Roof,1278,2023-04-28
2173,1842,202,1739,Fix Painting at property,Painting,2401,2023-05-28
2174,1844,94,734,Install Roof at property,Roof,1238,2023-01-03
2175,1845,68,705,Install Cleaning at property,Cleaning,1798,2024-05-12
2176,1848,178,1086,Replace Roof at property,Roof,1826,2022-04-12
2177,1848,178,1086,Fix Plumbing at property,Plumbing,2238,2023-07-07
2178,1849,158,751,Repair Roof at property,Roof,1698,2021-04-09
2179,1849,158,751,Replace HVAC at property,HVAC,596,2022-10-19
2180,1851,98,1628,Install Painting at property,Painting,1954,2024-11-03
2181,1852,10,1749,Repair Appliances at property,Appliances,984,2024-07-11
2182,1853,238,1556,Replace Electrical at property,Electrical,1481,2024-09-30
2183,1853,238,1556,Install Appliances at property,Appliances,528,2024-04-27
2184,1853,238,1556,Repair Electrical at property,Electrical,1819,2024-10-08
2185,1854,183,895,Fix Appliances at property,Appliances,4573,2023-04-15
2186,1854,183,895,Repair Roof at property,Roof,357,2021-12-23
2187,1854,183,895,Replace Electrical at property,Electrical,4053,2023-04-20
2188,1854,183,895,Repair HVAC at property,HVAC,6365,2022-03-25
2189,1854,183,895,Repair Roof at property,Roof,113,2020-11-18
2190,1855,25,639,Fix Appliances at property,Appliances,448,2024-07-17
2191,1855,25,639,Replace Plumbing at property,Plumbing,2331,2024-06-01
2192,1856,151,1496,Fix HVAC at property,HVAC,1884,2024-08-23
2193,1856,151,1496,Repair Electrical at property,Electrical,1563,2024-03-25
2194,1856,151,1496,Replace Appliances at property,Appliances,615,2024-10-22
2195,1857,122,171,Install Roof at property,Roof,1737,2021-02-03
2196,1857,122,171,Repair Cleaning at property,Cleaning,1698,2021-01-21
2197,1857,122,171,Repair Appliances at property,Appliances,780,2020-11-25
2198,1858,223,1256,Repair Plumbing at property,Plumbing,737,2022-04-17
2199,1858,223,1256,Repair Cleaning at property,Cleaning,1663,2022-10-03
2200,1859,142,1338,Install Plumbing at property,Plumbing,1626,2024-08-12
2201,1861,174,481,Fix Electrical at property,Electrical,1543,2022-12-21
2202,1862,59,1656,Fix HVAC at property,HVAC,6013,2024-11-27
2203,1862,59,1656,Repair Electrical at property,Electrical,6865,2024-11-01
2204,1865,234,582,Fix Painting at property,Painting,2449,2023-05-30
2205,1866,178,386,Fix Roof at property,Roof,645,2023-08-20
2206,1866,178,386,Install Cleaning at property,Cleaning,1741,2024-04-20
2207,1869,170,193,Fix Cleaning at property,Cleaning,5042,2024-04-12
2208,1869,170,193,Replace Electrical at property,Electrical,1521,2022-08-17
2209,1869,170,193,Replace Electrical at property,Electrical,668,2023-12-10
2210,1869,170,193,Replace Cleaning at property,Cleaning,4406,2022-11-10
2211,1869,170,193,Install Roof at property,Roof,5719,2023-07-31
2212,1869,170,193,Replace Painting at property,Painting,1922,2023-06-03
2213,1870,33,1048,Fix Plumbing at property,Plumbing,603,2023-04-23
2214,1870,33,1048,Repair Plumbing at property,Plumbing,1494,2024-09-10
2215,1871,105,1230,Repair Roof at property,Roof,1483,2023-08-23
2216,1872,68,1036,Fix Plumbing at property,Plumbing,667,2024-02-22
2217,1872,68,1036,Fix Cleaning at property,Cleaning,157,2021-05-17
2218,1873,234,1542,Fix Appliances at property,Appliances,1614,2024-05-29
2219,1873,234,1542,Install Painting at property,Painting,5999,2022-06-09
2220,1873,234,1542,Fix HVAC at property,HVAC,6294,2022-01-06
2221,1873,234,1542,Install Cleaning at property,Cleaning,4680,2021-04-05
2222,1873,234,1542,Repair Painting at property,Painting,4764,2023-09-16
2223,1873,234,1542,Fix HVAC at property,HVAC,1542,2021-06-01
2224,1873,234,1542,Fix Roof at property,Roof,900,2021-10-04
2225,1873,234,1542,Replace Cleaning at property,Cleaning,1415,2021-05-01
2226,1874,224,1173,Replace HVAC at property,HVAC,258,2023-03-19
2227,1874,224,1173,Repair HVAC at property,HVAC,1324,2021-05-07
2228,1877,238,304,Repair Painting at property,Painting,2462,2023-03-22
2229,1877,238,304,Replace Plumbing at property,Plumbing,2651,2024-06-26
2230,1877,238,304,Replace Appliances at property,Appliances,4701,2022-09-12
2231,1877,238,304,Fix Painting at property,Painting,5207,2024-02-16
2232,1877,238,304,Fix Cleaning at property,Cleaning,6410,2024-11-23
2233,1877,238,304,Fix Cleaning at property,Cleaning,4490,2023-03-29
2234,1878,170,1407,Replace Plumbing at property,Plumbing,1142,2022-03-21
2235,1878,170,1407,Repair Roof at property,Roof,692,2022-03-17
2236,1878,170,1407,Fix Plumbing at property,Plumbing,194,2024-08-08
2237,1880,164,1404,Repair Cleaning at property,Cleaning,1062,2023-07-26
2238,1880,164,1404,Repair Plumbing at property,Plumbing,1765,2024-06-27
2239,1881,119,76,Install Appliances at property,Appliances,54,2024-09-23
2240,1883,133,675,Fix Roof at property,Roof,196,2022-12-23
2241,1883,133,675,Install Electrical at property,Electrical,258,2024-04-08
2242,1885,40,723,Replace Electrical at property,Electrical,2102,2023-04-23
2243,1887,88,643,Repair Cleaning at property,Cleaning,83,2023-01-12
2244,1888,122,17,Repair HVAC at property,HVAC,1872,2024-11-30
2245,1889,250,359,Install Cleaning at property,Cleaning,2477,2024-10-01
2246,1892,200,1503,Replace Appliances at property,Appliances,257,2024-10-08
2247,1894,119,39,Fix Plumbing at property,Plumbing,38,2024-05-17
2248,1894,119,39,Repair Plumbing at property,Plumbing,1127,2023-09-08
2249,1894,119,39,Install Electrical at property,Electrical,752,2023-06-02
2250,1897,8,83,Fix HVAC at property,HVAC,973,2022-09-08
2251,1898,183,739,Install Cleaning at property,Cleaning,2365,2024-04-05
2252,1898,183,739,Install Painting at property,Painting,1630,2023-08-12
2253,1899,164,902,Repair Painting at property,Painting,1128,2023-12-03
2254,1900,234,596,Fix Plumbing at property,Plumbing,1694,2024-07-01
2255,1903,234,1741,Repair Cleaning at property,Cleaning,2446,2023-09-28
2256,1903,234,1741,Install HVAC at property,HVAC,2378,2024-02-07
2257,1903,234,1741,Install Roof at property,Roof,2497,2024-09-23
2258,1903,234,1741,Repair Roof at property,Roof,1348,2024-09-08
2259,1904,234,572,Repair Roof at property,Roof,566,2024-08-02
2260,1904,234,572,Repair Electrical at property,Electrical,275,2024-06-15
2261,1904,234,572,Replace Plumbing at property,Plumbing,282,2024-10-07
2262,1905,200,1546,Repair HVAC at property,HVAC,2240,2021-12-02
2263,1905,200,1546,Fix Cleaning at property,Cleaning,648,2022-03-22
2264,1908,10,863,Repair Plumbing at property,Plumbing,96,2024-10-20
2265,1908,10,863,Install Roof at property,Roof,2046,2024-10-06
2266,1908,10,863,Repair Appliances at property,Appliances,953,2024-07-10
2267,1909,151,314,Replace Roof at property,Roof,744,2024-10-22
2268,1913,20,383,Replace Roof at property,Roof,1175,2024-12-02
2269,1914,174,1746,Fix HVAC at property,HVAC,1251,2024-06-27
2270,1914,174,1746,Fix Roof at property,Roof,3378,2024-08-14
2271,1914,174,1746,Install Electrical at property,Electrical,4278,2023-12-04
2272,1914,174,1746,Repair HVAC at property,HVAC,2659,2024-09-15
2273,1916,9,407,Fix Appliances at property,Appliances,1440,2024-12-19
2274,1918,204,998,Install Plumbing at property,Plumbing,4577,2020-11-21
2275,1918,204,998,Install Painting at property,Painting,6879,2020-12-21
2276,1918,204,998,Replace HVAC at property,HVAC,4403,2023-04-15
2277,1918,204,998,Repair HVAC at property,HVAC,2913,2024-12-29
2278,1922,122,780,Install HVAC at property,HVAC,216,2024-06-16
2279,1922,122,780,Install Appliances at property,Appliances,2363,2024-10-07
2280,1923,114,1285,Repair HVAC at property,HVAC,1378,2024-12-29
2281,1923,114,1285,Install Electrical at property,Electrical,1111,2024-12-28
2282,1925,142,1261,Replace Painting at property,Painting,1655,2024-08-08
2283,1927,110,1457,Repair Electrical at property,Electrical,1177,2024-11-15
2284,1929,151,211,Install HVAC at property,HVAC,1058,2023-05-09
2285,1930,158,1664,Replace Cleaning at property,Cleaning,586,2022-08-03
2286,1931,68,1415,Install Electrical at property,Electrical,3392,2024-01-16
2287,1931,68,1415,Install HVAC at property,HVAC,5619,2024-01-22
2288,1931,68,1415,Install Electrical at property,Electrical,3445,2024-03-20
2289,1932,166,855,Fix Roof at property,Roof,647,2024-09-12
2290,1932,166,855,Replace Electrical at property,Electrical,710,2021-07-06
2291,1933,183,982,Replace Roof at property,Roof,3367,2024-12-09
2292,1934,164,611,Install Plumbing at property,Plumbing,3610,2024-01-02
2293,1934,164,611,Install HVAC at property,HVAC,6509,2022-03-13
2294,1934,164,611,Replace Electrical at property,Electrical,2652,2023-09-18
2295,1938,202,1450,Install Roof at property,Roof,2142,2024-10-22
2296,1941,142,1316,Fix Appliances at property,Appliances,1184,2024-09-14
2297,1946,38,419,Fix Cleaning at property,Cleaning,1066,2024-09-08
2298,1948,224,1096,Fix Painting at property,Painting,2264,2024-08-17
2299,1948,224,1096,Install Roof at property,Roof,1425,2023-11-25
2300,1948,224,1096,Replace Electrical at property,Electrical,1392,2024-11-13
2301,1948,224,1096,Replace Appliances at property,Appliances,2241,2024-09-11
2302,1949,142,332,Repair Cleaning at property,Cleaning,1438,2021-11-20
2303,1950,199,462,Install Cleaning at property,Cleaning,456,2021-12-03
2304,1950,199,462,Install Roof at property,Roof,2115,2022-03-30
2305,1953,137,7,Install Roof at property,Roof,1781,2024-10-08
2306,1953,137,7,Fix Painting at property,Painting,411,2024-09-21
2307,1953,137,7,Replace Cleaning at property,Cleaning,967,2024-06-29
2308,1955,83,798,Fix Plumbing at property,Plumbing,306,2024-03-07
2309,1955,83,798,Fix Painting at property,Painting,1986,2024-04-30
2310,1956,164,71,Replace Painting at property,Painting,96,2023-10-16
2311,1958,199,495,Repair Roof at property,Roof,2059,2024-09-20
2312,1958,199,495,Fix Plumbing at property,Plumbing,1571,2024-05-27
2313,1958,199,495,Install HVAC at property,HVAC,2042,2023-12-25
2314,1958,199,495,Replace Painting at property,Painting,911,2024-05-14
2315,1958,199,495,Install Cleaning at property,Cleaning,339,2024-03-31
2316,1958,199,495,Repair Plumbing at property,Plumbing,1463,2024-08-27
2317,1962,76,55,Fix HVAC at property,HVAC,668,2022-01-12
2318,1964,165,492,Repair Roof at property,Roof,1154,2024-11-08
2319,1965,8,327,Install Electrical at property,Electrical,5636,2023-05-29
2320,1965,8,327,Repair Cleaning at property,Cleaning,3234,2023-01-30
2321,1965,8,327,Fix Roof at property,Roof,2599,2024-01-23
2322,1966,202,501,Repair Electrical at property,Electrical,2293,2023-09-22
2323,1966,202,501,Replace Cleaning at property,Cleaning,1028,2024-06-10
2324,1968,122,1469,Fix Electrical at property,Electrical,1602,2023-07-09
2325,1968,122,1469,Replace Roof at property,Roof,691,2024-04-16
2326,1968,122,1469,Install Roof at property,Roof,723,2023-08-03
2327,1969,133,1131,Fix Painting at property,Painting,1351,2023-09-01
2328,1969,133,1131,Install Cleaning at property,Cleaning,2273,2023-10-21
2329,1970,58,1421,Fix Painting at property,Painting,1311,2022-10-02
2330,1972,76,586,Install Painting at property,Painting,1018,2024-01-22
2331,1973,98,1114,Fix Roof at property,Roof,1860,2021-01-07
2332,1973,98,1114,Replace HVAC at property,HVAC,2316,2021-08-23
2333,1973,98,1114,Repair Cleaning at property,Cleaning,131,2022-01-21
2334,1974,174,752,Install Roof at property,Roof,1882,2020-11-22
2335,1974,174,752,Replace Painting at property,Painting,109,2023-08-18
2336,1974,174,752,Repair HVAC at property,HVAC,2480,2023-07-01
2337,1974,174,752,Fix Cleaning at property,Cleaning,1579,2022-11-16
2338,1975,83,1541,Fix Appliances at property,Appliances,1590,2024-10-08
2339,1976,169,1677,Repair Cleaning at property,Cleaning,913,2022-05-30
2340,1976,169,1677,Replace Cleaning at property,Cleaning,1257,2021-12-25
2341,1976,169,1677,Repair HVAC at property,HVAC,2088,2022-05-04
2342,1976,169,1677,Fix Appliances at property,Appliances,1723,2023-09-11
2343,1976,169,1677,Install Painting at property,Painting,1932,2022-06-18
2344,1979,183,1649,Repair Appliances at property,Appliances,2141,2022-12-17
2345,1980,238,172,Repair Cleaning at property,Cleaning,579,2024-03-03
2346,1980,238,172,Repair Cleaning at property,Cleaning,972,2023-01-23
2347,1983,94,209,Fix Electrical at property,Electrical,2125,2023-09-11
2348,1985,31,146,Repair Plumbing at property,Plumbing,1952,2024-11-07
2349,1986,164,1575,Fix Cleaning at property,Cleaning,2311,2024-10-10
2350,1986,164,1575,Replace Painting at property,Painting,1670,2024-12-02
2351,1986,164,1575,Fix Appliances at property,Appliances,295,2024-06-18
2352,1986,164,1575,Repair Appliances at property,Appliances,1723,2024-11-19
2353,1987,158,1680,Replace Electrical at property,Electrical,2452,2022-11-04
2354,1987,158,1680,Replace Roof at property,Roof,1345,2024-04-22
2355,1988,76,482,Repair Painting at property,Painting,1134,2023-07-12
2356,1988,76,482,Replace HVAC at property,HVAC,2076,2024-06-29
2357,1991,133,1065,Fix Electrical at property,Electrical,949,2022-07-22
2358,1996,133,236,Repair HVAC at property,HVAC,2056,2023-08-09
2359,1997,143,1562,Repair Cleaning at property,Cleaning,131,2024-06-17
2360,1997,143,1562,Fix Roof at property,Roof,223,2022-03-24
2361,1998,224,798,Install Electrical at property,Electrical,1631,2024-12-13
2362,1998,224,798,Repair HVAC at property,HVAC,918,2024-12-22
2363,1998,224,798,Repair HVAC at property,HVAC,1040,2024-11-16
2364,2001,250,4,Install Painting at property,Painting,1050,2023-04-22
2365,2001,250,4,Fix Appliances at property,Appliances,303,2023-12-01
2366,2002,98,338,Replace HVAC at property,HVAC,2220,2024-11-07
2367,2002,98,338,Install Electrical at property,Electrical,148,2024-09-17
2368,2002,98,338,Install Painting at property,Painting,596,2024-03-25
2369,2003,169,1109,Replace HVAC at property,HVAC,402,2022-05-18
2370,2003,169,1109,Repair Appliances at property,Appliances,516,2023-01-27
2371,2005,25,307,Replace Roof at property,Roof,1231,2023-11-28
2372,2005,25,307,Repair Roof at property,Roof,291,2022-09-20
2373,2005,25,307,Fix Appliances at property,Appliances,2089,2022-09-18
2374,2007,174,1422,Fix HVAC at property,HVAC,2371,2024-02-11
2375,2008,183,983,Replace Roof at property,Roof,1919,2023-08-11
2376,2008,183,983,Replace Plumbing at property,Plumbing,1953,2023-01-24
2377,2009,25,470,Fix Cleaning at property,Cleaning,1038,2024-06-13
2378,2009,25,470,Replace Appliances at property,Appliances,1625,2023-11-09
2379,2009,25,470,Fix Roof at property,Roof,902,2022-12-27
2380,2010,94,1044,Install HVAC at property,HVAC,80,2024-06-21
2381,2011,166,972,Fix HVAC at property,HVAC,1426,2024-09-01
2382,2011,166,972,Install HVAC at property,HVAC,4219,2024-10-30
2383,2011,166,972,Repair Plumbing at property,Plumbing,884,2024-08-06
2384,2011,166,972,Install HVAC at property,HVAC,4580,2024-11-30
2385,2014,166,1051,Fix Roof at property,Roof,63,2024-01-19
2386,2014,166,1051,Repair Plumbing at property,Plumbing,977,2023-05-12
2387,2017,115,923,Install HVAC at property,HVAC,1157,2023-07-25
2388,2018,8,1570,Replace HVAC at property,HVAC,1077,2024-10-09
2389,2019,31,911,Install HVAC at property,HVAC,2024,2024-12-16
