address_id,street,city,state,latitude,longitude
872,21217 Erika Loop,Rockford,IL,42.222338,-89.004033
873,5636 Lori Motorway,Naperville,IL,41.761768,-88.135908
874,4530 Susan Lakes,Springfield,IL,39.778175,-89.687596
875,925 Alexander Glens,Los Angeles,CA,34.069471,-118.580758
876,042 Michelle Vista,Hialeah,FL,25.884338,-80.270868
877,386 Dean Shore,Albany,NY,42.641135,-73.772776
878,4436 Kenneth Point,Houston,TX,29.891721,-95.288101
879,40151 Martin Flat,Orlando,FL,28.427277,-81.476852
880,15388 Jeffrey Course,Aurora,IL,41.730167,-88.212169
881,1443 Monique Heights,Peoria,IL,40.76742,-89.543714
882,0464 Kyle Meadows,New Rochelle,NY,40.910259,-73.772686
883,93644 Ann Curve,Jacksonville,FL,30.308594,-81.645666
884,0658 Yvonne Greens,Elgin,IL,42.034349,-88.28793
885,2223 Connie Hollow,Fort Worth,TX,32.889447,-97.348525
886,282 Terri Passage,San Antonio,TX,29.540572,-98.564942
887,926 Burke Trace,Peoria,IL,40.704462,-89.542136
888,48323 Wanda Drive,Peoria,IL,40.706011,-89.581192
889,483 Hannah Square,Yonkers,NY,40.916325,-73.852226
890,12912 Andrea Ridges,Yonkers,NY,40.928487,-73.888849
891,37354 Kimberly Street,San Diego,CA,33.001051,-116.994723
892,38702 Khan Wells,Elgin,IL,42.030566,-88.200236
893,81749 Jennifer Valley,Arlington,TX,32.764791,-97.170941
894,7085 Duarte Villages,San Diego,CA,33.027574,-117.039513
895,57245 Mary Station,Chicago,IL,41.965964,-87.654885
896,45747 Ellis Hills,San Antonio,TX,29.54865,-98.430816
897,000 Brian Hollow,Naperville,IL,41.710003,-88.140309
898,072 King Light,Rochester,NY,43.113856,-77.635461
899,573 Tyler Ports,Peoria,IL,40.768279,-89.57635
900,559 Charles Springs,Hialeah,FL,25.890259,-80.275082
901,155 Hill Key,Arlington,TX,32.731181,-97.197748
902,89123 Kyle Inlet,Fresno,CA,36.828543,-119.730551
903,66388 Carroll Loop,Tampa,FL,27.985511,-82.44619
904,58454 Andrew Mountain,Arlington,TX,32.782701,-97.114776
905,9461 Carol Fort,Tallahassee,FL,30.411004,-84.26922
906,7519 Kelley Walks,Miami,FL,25.803142,-80.148568
907,8366 Hicks Mountain,Fort Lauderdale,FL,26.173513,-80.180276
908,30000 Hall Tunnel,Albany,NY,42.63339,-73.799268
909,56353 Jennifer Vista,Yonkers,NY,40.906009,-73.892461
910,820 Johnny Pines,El Paso,TX,31.893664,-106.342782
911,3171 Diane Rapid,Peoria,IL,40.740415,-89.520351
912,2388 Fleming Forest,New Rochelle,NY,40.904177,-73.756558
913,18914 Katie Islands,Orlando,FL,28.493327,-81.467412
914,8775 Kiara Streets,Houston,TX,29.993963,-95.427843
915,876 Barbara Villages,Joliet,IL,41.526288,-88.029402
916,8224 Brett Ports,Naperville,IL,41.774224,-88.169726
917,369 Wilkinson Fort,Naperville,IL,41.78122,-88.19291
918,5555 Harper Corners,Rockford,IL,42.284196,-89.006855
919,0075 Weiss Circle,Springfield,IL,39.732494,-89.66926
920,4715 Walker Estates,San Francisco,CA,37.72665,-122.378062
921,63033 Sharon Corners,Fort Worth,TX,32.704746,-97.399252
922,795 Smith Locks,Elgin,IL,42.03063,-88.208127
923,46771 Murphy Locks,San Francisco,CA,37.712096,-122.390023
924,45690 James Via,Mount Vernon,NY,40.902409,-73.822093
925,45102 Mary Harbor,New Rochelle,NY,40.900669,-73.754916
926,714 Day Keys,Albany,NY,42.647001,-73.788093
927,47257 Raymond Unions,Rochester,NY,43.11424,-77.652186
928,4657 Adam Courts,Aurora,IL,41.790552,-88.245577
929,7830 Donald Rapids,San Francisco,CA,37.711016,-122.483388
930,73537 Casey Walks,Long Beach,CA,33.772869,-118.1866
931,5337 Hodges Plain,Yonkers,NY,40.913002,-73.897851
932,384 Rivera Orchard,Albany,NY,42.645725,-73.782823
933,015 Sutton Lodge,Houston,TX,29.825306,-95.349708
934,5519 Patricia Estates,Sacramento,CA,38.511024,-121.425303
935,75666 Rebecca Ford,Miami,FL,25.897213,-80.258511
936,94980 Phillips Crescent,Yonkers,NY,40.924361,-73.890511
937,694 Vanessa Turnpike,Springfield,IL,39.723381,-89.699139
938,44184 Juarez Mill,Oakland,CA,37.728943,-122.284101
939,58422 John Trail,Hialeah,FL,25.867852,-80.278513
940,06876 Angelica Lodge,Miami,FL,25.809162,-80.277008
941,94473 Rodriguez Locks,Tallahassee,FL,30.401775,-84.289672
942,362 Kelly Lakes,Peoria,IL,40.783774,-89.59867
943,974 Booth Ridges,Fort Worth,TX,32.846932,-97.390087
944,5408 White Coves,Elgin,IL,42.010422,-88.201853
945,964 Karen Dam,Mount Vernon,NY,40.912595,-73.827262
946,02422 Harris Spring,Elgin,IL,42.000196,-88.215626
947,51567 Brown Branch,Miami,FL,25.756103,-80.115985
948,8308 Ortiz Shoals,Arlington,TX,32.76504,-97.187785
949,367 Bryan Court,Yonkers,NY,40.945475,-73.876989
950,32338 Jones Alley,Orlando,FL,28.447056,-81.344681
951,914 Clark Trail,Fresno,CA,36.883539,-119.709367
952,62913 Corey Via,Joliet,IL,41.528452,-88.091787
953,04598 Murphy Center,Dallas,TX,32.861584,-96.838836
954,38901 Jessica Tunnel,Buffalo,NY,42.917217,-78.837658
955,7772 Smith Ports,Hialeah,FL,25.885267,-80.28382
956,3554 Shirley Summit,Sacramento,CA,38.52326,-121.559484
957,933 Cole Estate,Corpus Christi,TX,27.714925,-97.33572
958,1932 Ferguson Light,Fort Worth,TX,32.893051,-97.333406
959,587 Bruce Passage,Aurora,IL,41.736479,-88.296731
960,113 Jenkins Summit,Yonkers,NY,40.945372,-73.859547
961,5070 Barnes Streets,Fort Lauderdale,FL,26.132005,-80.143113
962,011 Donald Walk,Fresno,CA,36.750354,-119.703847
963,14925 Jessica Stravenue,Buffalo,NY,42.855719,-78.826927
964,6094 Tyler Stravenue,Chicago,IL,41.962401,-87.518087
965,96138 Harper Pine,Tampa,FL,27.983069,-82.411499
966,36702 James Curve,Jacksonville,FL,30.335003,-81.685799
967,60992 Sergio Isle,Corpus Christi,TX,27.746226,-97.364417
968,5383 Davis Isle,Tampa,FL,27.978462,-82.405819
969,491 Joseph Plain,Rochester,NY,43.134758,-77.681728
970,761 Hubbard View,Syracuse,NY,43.05542,-76.106644
971,0271 Marcus Ridge,Houston,TX,30.076586,-95.460736
972,126 Craig Ranch,Aurora,IL,41.73104,-88.229861
973,1425 Kelley Loop,Mount Vernon,NY,40.917067,-73.825806
974,132 Samuel Club,New York,NY,40.728639,-73.991745
975,487 Sanchez Point,Rochester,NY,43.190374,-77.638054
976,124 Benjamin Meadow,St. Petersburg,FL,27.731922,-82.675861
977,414 Blake Streets,San Antonio,TX,29.582885,-98.468429
978,09026 Sheila Roads,Tallahassee,FL,30.460779,-84.289022
979,552 Theresa Skyway,Oakland,CA,37.818757,-122.253323
980,46808 Wheeler Springs,Tampa,FL,27.907489,-82.47212
981,972 Glenn Spurs,Mount Vernon,NY,40.913229,-73.825206
982,2330 Price Meadows,San Diego,CA,32.894572,-117.089754
983,960 Owen Estate,Tallahassee,FL,30.475779,-84.271697
984,132 Samuel Islands,Yonkers,NY,40.936926,-73.882682
985,543 Allen Heights,Oakland,CA,37.704267,-122.258555
986,6063 Miller Overpass,Fresno,CA,36.804304,-119.830689
987,99077 Jorge Road,Hialeah,FL,25.892502,-80.279733
988,789 Mckenzie Plain,St. Petersburg,FL,27.781838,-82.607357
989,5667 Peters Row,Corpus Christi,TX,27.814558,-97.341394
990,33941 Scott Prairie,Long Beach,CA,33.752585,-118.19599
991,21314 Porter Course,New York,NY,40.782755,-73.954685
992,0250 Douglas Prairie,Hialeah,FL,25.863598,-80.29313
993,4876 Stevens Plaza,Buffalo,NY,42.884103,-78.823799
994,71414 Kelly Wall,Houston,TX,29.737533,-95.375272
995,704 Orozco Fork,Syracuse,NY,43.056781,-76.186926
996,387 Smith Square,El Paso,TX,31.801017,-106.376491
997,5321 Johnson Prairie,Mount Vernon,NY,40.914255,-73.828883
998,14817 Katrina Trail,San Antonio,TX,29.459128,-98.450775
999,431 Rebecca Hill,Yonkers,NY,40.919617,-73.861504
1000,57221 Washington Points,San Francisco,CA,37.74301,-122.402743
1001,222 Elizabeth Freeway,Syracuse,NY,43.060274,-76.175134
1002,6656 Juarez Plains,Elgin,IL,42.035755,-88.216552
1003,995 Robert Lock,Fresno,CA,36.748676,-119.872491
1004,11137 Denise Pike,Fort Worth,TX,32.707897,-97.302555
1005,81323 Phillips Divide,Rockford,IL,42.282497,-89.090699
1006,70959 William Lights,Hialeah,FL,25.888604,-80.285105
1007,6329 Gonzalez Flats,Fort Lauderdale,FL,26.171376,-80.150078
1008,269 Lewis Field,Hialeah,FL,25.889792,-80.265048
1009,869 Peggy Mission,Long Beach,CA,33.752932,-118.16361
1010,9464 Rodney Garden,Albany,NY,42.642775,-73.794295
1011,6719 Gregg Run,Buffalo,NY,42.909281,-78.84838
1012,5045 Bruce Crossing,Rockford,IL,42.245489,-89.096959
1013,688 Nancy Mews,El Paso,TX,31.773789,-106.330204
1014,63105 Moyer Parks,Oakland,CA,37.765881,-122.231597
1015,295 Daniel Cliff,Orlando,FL,28.525066,-81.329687
1016,17159 Daniel Path,Hialeah,FL,25.889597,-80.254557
1017,00870 Anderson Junction,Fort Worth,TX,32.799089,-97.390586
1018,181 Smith Crossing,Chicago,IL,41.968974,-87.692329
1019,132 Herring Burgs,Springfield,IL,39.744888,-89.615321
1020,216 Austin Rue,St. Petersburg,FL,27.725906,-82.652435
1021,18541 Tiffany Plains,Arlington,TX,32.775021,-97.105403
1022,61630 Warner Mission,San Jose,CA,37.308954,-121.904411
1023,7151 Kennedy Turnpike,St. Petersburg,FL,27.760795,-82.600869
1024,79662 Calvin Loop,Rochester,NY,43.155504,-77.627213
1025,929 Wheeler Points,Fort Worth,TX,32.736053,-97.303642
1026,7136 Martinez Branch,Houston,TX,29.761848,-95.422089
1027,102 Payne Vista,Syracuse,NY,43.093043,-76.138695
1028,782 Clark Route,Oakland,CA,37.812997,-122.280216
1029,7049 Geoffrey Glen,Tampa,FL,27.941692,-82.422622
1030,44870 Blackburn Streets,El Paso,TX,31.805335,-106.492499
1031,0255 Julia Valleys,Tampa,FL,27.953376,-82.407608
1032,891 Martin Spring,Aurora,IL,41.772091,-88.294105
1033,95686 Brown Knoll,San Antonio,TX,29.440919,-98.427635
1034,23249 Matthews Bypass,Fort Lauderdale,FL,26.138541,-80.153288
1035,067 Hernandez Lock,Sacramento,CA,38.678123,-121.58975
1036,377 Erica Port,El Paso,TX,31.782678,-106.385
1037,325 Sara Hills,Sacramento,CA,38.536825,-121.403268
1038,7521 Johnson Vista,New York,NY,40.788371,-73.911833
1039,48990 Watson Green,Albany,NY,42.638501,-73.778218
1040,2363 Jennifer Crest,San Diego,CA,32.952733,-116.921325
1041,0599 Brian Ramp,El Paso,TX,31.754724,-106.368945
1042,74855 Casey Branch,Tampa,FL,27.965661,-82.405451
1043,799 Thompson Keys,Dallas,TX,32.741424,-96.797978
1044,157 Daniel Highway,Orlando,FL,28.471445,-81.360519
1045,84207 Campos Trail,Albany,NY,42.656911,-73.779448
1046,287 Rasmussen Plaza,Tampa,FL,27.907888,-82.407529
1047,93144 Hunt Hills,Fort Worth,TX,32.830689,-97.353967
1048,9800 Anderson Port,St. Petersburg,FL,27.784021,-82.645942
1049,14161 Curtis Junctions,Rockford,IL,42.244234,-89.002425
1050,05544 Ramirez Alley,New Rochelle,NY,40.916932,-73.760096
1051,4027 Christopher Row,Yonkers,NY,40.900974,-73.852953
1052,723 Alan Gateway,El Paso,TX,31.832678,-106.434045
1053,872 Anthony Glen,Peoria,IL,40.70008,-89.516825
1054,93534 Foley Square,Rochester,NY,43.143526,-77.641608
1055,9530 Perez Drive,Mount Vernon,NY,40.912055,-73.825253
1056,666 Lamb Mount,Syracuse,NY,43.015093,-76.175632
1057,1792 Erin Road,Arlington,TX,32.71596,-97.136596
1058,85988 Michelle Falls,Rockford,IL,42.244814,-89.076126
1059,339 Michael Well,San Francisco,CA,37.7111,-122.356074
1060,8800 Jonathon Via,Orlando,FL,28.599327,-81.492093
1061,4451 Thomas Run,Fort Worth,TX,32.766113,-97.306388
1062,254 Zachary Parkways,Miami,FL,25.799134,-80.143401
1063,798 Tonya Passage,Yonkers,NY,40.909592,-73.898898
1064,252 Morales Road,San Jose,CA,37.310342,-121.895083
1065,18974 Turner Lock,Aurora,IL,41.726816,-88.232438
1066,7294 Jones Stravenue,San Jose,CA,37.251048,-121.977691
1067,91936 Andrew Port,Peoria,IL,40.790919,-89.557025
1068,72770 Collins Street,Houston,TX,30.014809,-95.077819
1069,396 Green Haven,New York,NY,40.716661,-73.944254
1070,74418 Noah Extension,St. Petersburg,FL,27.716753,-82.619642
1071,517 Holt Shoal,Houston,TX,29.788157,-95.366181
1072,1694 Roy Knolls,El Paso,TX,31.804405,-106.471541
1073,5570 Patrick Manor,El Paso,TX,31.744336,-106.323831
1074,3106 Wilson Garden,Fresno,CA,36.705901,-119.863315
1075,15814 Chung Hills,Dallas,TX,32.895601,-96.834929
1076,9381 Kennedy Lake,New York,NY,40.711855,-73.932888
1077,8774 Hobbs Mill,Rockford,IL,42.276656,-89.022933
1078,3714 Schmidt Port,Fort Lauderdale,FL,26.19812,-80.149355
1079,216 Hayes Pine,El Paso,TX,31.750814,-106.36923
1080,6527 Adam Track,El Paso,TX,31.705668,-106.455549
1081,64636 Larry Port,Arlington,TX,32.733224,-97.170854
1082,5345 Steven Mount,Austin,TX,30.39656,-97.728697
1083,437 William Branch,Springfield,IL,39.776013,-89.614748
1084,167 Danielle Flat,Miami,FL,25.838723,-80.209151
1085,8089 Matthew Neck,Austin,TX,30.315435,-97.741389
1086,868 Shane Throughway,Buffalo,NY,42.907123,-78.816545
1087,819 Alexander Islands,Arlington,TX,32.76112,-97.102572
1088,0519 Rhodes Road,Los Angeles,CA,34.287438,-118.265463
1089,386 Wood Village,Fort Worth,TX,32.793221,-97.34228
1090,38644 Steven Isle,Naperville,IL,41.70252,-88.157688
1091,38949 Key Squares,San Jose,CA,37.216576,-121.907753
1092,310 Dean Spring,Miami,FL,25.756587,-80.291479
1093,6220 Diana Forest,Buffalo,NY,42.934069,-78.856042
1094,56357 Stark Mountain,Miami,FL,25.877825,-80.239807
1095,232 Amy Ranch,Joliet,IL,41.546428,-88.024276
1096,1065 Andrew Flat,Rochester,NY,43.166898,-77.685593
1097,6637 Alvarez Vista,Dallas,TX,32.841934,-96.838558
1098,5533 Jennifer Loaf,Fort Lauderdale,FL,26.164446,-80.148428
1099,9972 Paul Wall,Los Angeles,CA,33.954091,-118.474708
1100,448 Jeffrey Island,Mount Vernon,NY,40.919662,-73.821571
1101,41110 Daniel Centers,El Paso,TX,31.776343,-106.379761
1102,427 Acosta Courts,Elgin,IL,42.016093,-88.217025
1103,797 Julie Terrace,Arlington,TX,32.728731,-97.192241
1104,69489 Scott Mission,New Rochelle,NY,40.91769,-73.758486
1105,2550 Johnston Circles,Springfield,IL,39.783346,-89.618049
1106,4917 Paula Extensions,Yonkers,NY,40.920128,-73.893949
1107,608 Fletcher Villages,Dallas,TX,32.831791,-96.788535
1108,7044 Sanchez Canyon,Tallahassee,FL,30.403535,-84.230996
1109,799 Maddox Mill,New Rochelle,NY,40.910325,-73.75879
1110,565 Hunter Ville,San Antonio,TX,29.579845,-98.445921
1111,67888 Bray Junctions,New Rochelle,NY,40.905913,-73.767143
1112,839 King Port,San Antonio,TX,29.515418,-98.558311
1113,03634 Kevin Brook,Jacksonville,FL,30.338446,-81.614764
1114,9318 Carroll Squares,Elgin,IL,42.001527,-88.233697
1115,923 David Village,Fort Worth,TX,32.848335,-97.339267
1116,26546 Horton Shores,St. Petersburg,FL,27.784471,-82.682182
1117,900 Simmons Glen,Syracuse,NY,43.071142,-76.114459
1118,904 Morris Street,Chicago,IL,41.976987,-87.552778
1119,281 Mark Park,Corpus Christi,TX,27.760311,-97.464964
1120,1247 Sloan Track,Corpus Christi,TX,27.837807,-97.312587
1121,121 Dunlap Port,Tallahassee,FL,30.439394,-84.273144
1122,4955 Wilkinson Place,Elgin,IL,42.042177,-88.258816
1123,1977 Holden Estates,Houston,TX,29.784513,-95.109249
1124,53201 Thompson Ramp,Peoria,IL,40.731031,-89.50526
1125,312 Jordan Coves,New York,NY,40.797957,-73.940045
1126,271 Jennifer Run,Elgin,IL,42.035673,-88.221939
1127,8031 Smith Causeway,Tampa,FL,27.954283,-82.425504
1128,183 Foster Extensions,Dallas,TX,32.846287,-96.801737
1129,118 Mary Plaza,Rockford,IL,42.213382,-89.058109
1130,23180 Jacob Road,Mount Vernon,NY,40.902321,-73.82146
1131,8520 Mason Village,Rochester,NY,43.136257,-77.613365
1132,7167 Raymond Fort,Rockford,IL,42.246114,-89.009461
1133,6998 Emily Valley,Mount Vernon,NY,40.909066,-73.820196
1134,349 Duncan Union,Dallas,TX,32.805656,-96.797297
1135,626 Davis Brooks,San Antonio,TX,29.579951,-98.414146
1136,6280 Robinson Coves,Fort Worth,TX,32.876831,-97.358182
1137,02728 Elliott Radial,Jacksonville,FL,30.394861,-81.607925
1138,7862 Mary Tunnel,San Jose,CA,37.35839,-121.809211
1139,82948 Hernandez Parkway,El Paso,TX,31.766945,-106.301789
1140,0370 Glover Extensions,Tampa,FL,27.920402,-82.441609
1141,282 Byrd Walk,Aurora,IL,41.772598,-88.285639
1142,013 Allison Turnpike,Rochester,NY,43.165777,-77.657112
1143,63838 Huffman Walks,Springfield,IL,39.793449,-89.603813
1144,852 Parker Green,Orlando,FL,28.470277,-81.439486
1145,1841 Spears Stravenue,Sacramento,CA,38.510495,-121.559156
1146,50931 Morgan Ports,Austin,TX,30.26132,-97.771415
1147,9026 Robinson Curve,Chicago,IL,41.847126,-87.602431
1148,4520 Hayes Passage,Miami,FL,25.707472,-80.135949
1149,93127 Tina Spur,Orlando,FL,28.487612,-81.379609
1150,4306 Molly Run,Elgin,IL,42.001537,-88.261282
1151,1010 Brennan Course,Peoria,IL,40.702181,-89.54073
1152,3331 Kirk Rapids,San Jose,CA,37.392035,-121.831645
1153,60942 Daniel Passage,Naperville,IL,41.717677,-88.128073
1154,807 Karen Flat,Oakland,CA,37.846972,-122.286578
1155,78284 Cassandra Stream,Dallas,TX,32.789374,-96.801521
1156,2513 Melissa Drive,San Antonio,TX,29.592464,-98.596083
1157,7482 Stephanie Passage,Fort Worth,TX,32.797252,-97.385995
1158,1220 Castaneda Shoal,Dallas,TX,32.837314,-96.778886
1159,360 Kristen Parkway,Peoria,IL,40.758544,-89.533454
1160,124 Howard Prairie,Dallas,TX,32.896082,-96.71315
1161,71279 Watson Mission,St. Petersburg,FL,27.758964,-82.630702
1162,138 Samantha Meadows,Aurora,IL,41.703818,-88.255172
1163,54215 Wagner Radial,Sacramento,CA,38.527538,-121.499626
1164,62477 Warren Avenue,Fort Lauderdale,FL,26.177374,-80.179207
1165,111 Sandoval Gateway,Rochester,NY,43.162292,-77.638107
1166,49023 Robert Station,Fort Lauderdale,FL,26.17141,-80.157541
1167,24882 Marissa Cliffs,Long Beach,CA,33.751862,-118.103328
1168,451 Serrano Roads,San Francisco,CA,37.750169,-122.468095
1169,851 Vazquez Meadows,Chicago,IL,41.843643,-87.601242
1170,3091 Wilson Harbor,Fresno,CA,36.859175,-119.782087
1171,06656 Mary River,Chicago,IL,41.905583,-87.682743
1172,2302 Jensen Islands,Tallahassee,FL,30.49532,-84.237214
1173,34917 Lisa Ports,Yonkers,NY,40.949398,-73.866009
1174,602 Kenneth Glen,San Antonio,TX,29.46853,-98.524532
1175,9806 Joshua Mills,Tampa,FL,27.919744,-82.442199
1176,3953 Lopez Port,Yonkers,NY,40.94258,-73.869143
1177,3089 Dominguez Ways,Jacksonville,FL,30.374613,-81.616334
1178,249 Patty Ports,Hialeah,FL,25.898675,-80.272446
1179,280 Benson Way,Syracuse,NY,43.040311,-76.198688
1180,94305 Melissa View,Fort Worth,TX,32.804827,-97.336695
1181,31864 Stephanie Light,Tampa,FL,27.964483,-82.455138
1182,905 Kaitlyn Crossing,Syracuse,NY,43.088508,-76.111654
1183,0915 Amanda Forks,New York,NY,40.70457,-73.916837
1184,0250 Baker Walk,Naperville,IL,41.707069,-88.119508
1185,81505 Michael Ridge,Fresno,CA,36.709611,-119.723566
1186,84191 Christopher Fords,Miami,FL,25.892016,-80.165256
1187,80397 Zuniga Valleys,Austin,TX,30.267483,-97.759519
1188,83518 Bishop Corner,Mount Vernon,NY,40.912062,-73.82
1189,2331 Lewis Springs,Los Angeles,CA,34.002305,-118.536196
1190,8424 Parrish Village,Peoria,IL,40.73149,-89.589862
1191,661 Jackson Center,Fort Worth,TX,32.765994,-97.368322
1192,7178 Thompson Brooks,Springfield,IL,39.71782,-89.602295
1193,81352 Sullivan Key,Mount Vernon,NY,40.912396,-73.821437
1194,934 Gomez Groves,San Francisco,CA,37.736168,-122.471936
1195,3228 Nathan Streets,Joliet,IL,41.58918,-88.044678
1196,80967 Frost Harbor,El Paso,TX,31.890627,-106.368024
1197,578 Charles Point,Houston,TX,29.753658,-95.074072
1198,4157 Lopez Harbors,Corpus Christi,TX,27.879844,-97.369825
1199,030 Dillon Fort,San Diego,CA,33.008564,-117.086472
1200,115 Derek Ranch,Orlando,FL,28.519631,-81.368424
1201,1175 Jones Spur,San Jose,CA,37.256006,-121.901892
1202,757 Liu Glens,Mount Vernon,NY,40.918885,-73.82008
1203,07577 Valencia Branch,Orlando,FL,28.524405,-81.471964
1204,861 Ashley Loaf,St. Petersburg,FL,27.708874,-82.672013
1205,0816 Tammy Village,Hialeah,FL,25.883349,-80.285623
1206,79458 Patterson Drive,San Diego,CA,33.012013,-117.080206
1207,429 Ramirez Mills,Springfield,IL,39.776202,-89.670753
1208,780 Cantrell Island,Fresno,CA,36.870377,-119.755406
1209,5011 Jackson Tunnel,Corpus Christi,TX,27.722001,-97.400337
1210,69753 Yvonne Mission,Miami,FL,25.754398,-80.122386
1211,15304 Graham Locks,Fort Worth,TX,32.709382,-97.331821
1212,616 Sandra Street,Albany,NY,42.643928,-73.799686
1213,87884 Lauren Path,Naperville,IL,41.732201,-88.153924
1214,980 Victor Ridges,Rochester,NY,43.107071,-77.626747
1215,30004 Robin Summit,Peoria,IL,40.76475,-89.543071
1216,141 Nicholas Forks,Jacksonville,FL,30.38819,-81.646503
1217,77894 Ashley Brooks,Tallahassee,FL,30.441473,-84.271599
1218,2319 Johnson Mountain,St. Petersburg,FL,27.758359,-82.602307
1219,339 Green Court,Chicago,IL,41.843098,-87.591386
1220,12377 Wilson Cape,Tampa,FL,27.943837,-82.45838
1221,243 Deanna Plaza,Aurora,IL,41.775224,-88.276671
1222,99134 Ruiz Bypass,Peoria,IL,40.740032,-89.541866
1223,6392 Phillips River,Oakland,CA,37.728597,-122.206688
1224,4980 Alejandro Shoal,Elgin,IL,42.022464,-88.201661
1225,04791 Elizabeth Glen,St. Petersburg,FL,27.743317,-82.632072
1226,894 Barajas Port,Jacksonville,FL,30.369992,-81.657484
1227,58385 Baker Squares,San Diego,CA,32.870061,-116.949764
1228,8065 Robinson Rue,El Paso,TX,31.890778,-106.331717
1229,1979 Anthony Junctions,Long Beach,CA,33.79586,-118.142949
1230,62597 Richard Inlet,Syracuse,NY,43.063292,-76.182304
1231,5852 Faith Extension,New York,NY,40.794602,-73.925503
1232,20986 Sullivan Way,Fort Lauderdale,FL,26.149382,-80.139282
1233,8064 Joshua Avenue,Dallas,TX,32.743059,-96.721465
1234,57072 James Lights,Mount Vernon,NY,40.918249,-73.822706
1235,38364 Jones Drive,Tampa,FL,27.981631,-82.475882
1236,5924 Antonio Circles,Arlington,TX,32.741247,-97.174756
1237,625 Carol Falls,Naperville,IL,41.7432,-88.128743
1238,6804 Lopez Roads,Chicago,IL,41.899636,-87.604466
1239,46150 Johnson Well,El Paso,TX,31.734134,-106.430651
1240,16612 Matthews Mountains,Rockford,IL,42.204969,-89.073318
1241,2510 Carla Fork,San Diego,CA,32.734079,-116.916492
1242,108 Harris Highway,Jacksonville,FL,30.317814,-81.611606
1243,8644 Christine Shores,Fresno,CA,36.85067,-119.896926
1244,17649 Fernandez Lodge,Hialeah,FL,25.869248,-80.289105
1245,7472 Cooper Square,Hialeah,FL,25.857531,-80.29227
1246,04665 Murray Locks,Aurora,IL,41.778662,-88.209038
1247,04154 Jennifer Course,Tallahassee,FL,30.446407,-84.248471
1248,1047 Michael Stream,St. Petersburg,FL,27.741782,-82.689193
1249,654 Hicks Club,Miami,FL,25.755699,-80.286074
1250,1938 Karl Prairie,Fort Lauderdale,FL,26.167116,-80.157437
1251,69177 White Shoal,Yonkers,NY,40.942263,-73.854324
1252,06339 Bailey Fields,Fresno,CA,36.809322,-119.756635
1253,7043 Taylor Inlet,Naperville,IL,41.762141,-88.167558
1254,565 Jerry Ranch,Oakland,CA,37.818892,-122.276051
1255,8577 Zachary Summit,Los Angeles,CA,33.953371,-118.32704
1256,2962 Christina Rapid,Fort Lauderdale,FL,26.158898,-80.13946
1257,8405 Stephen Summit,Orlando,FL,28.515018,-81.482412
1258,843 Kathryn Forks,Oakland,CA,37.747611,-122.241516
1259,5880 King Forges,Albany,NY,42.646634,-73.786564
1260,85191 Alicia Harbor,Miami,FL,25.865671,-80.177123
1261,90245 Maxwell Station,Fresno,CA,36.883901,-119.747888
1262,453 Allen Path,Miami,FL,25.817038,-80.230113
1263,93519 Willis Hills,Orlando,FL,28.423158,-81.396624
1264,1026 Amy Freeway,Mount Vernon,NY,40.908185,-73.824149
1265,3583 Lisa Burgs,Corpus Christi,TX,27.824865,-97.46381
1266,284 Robert Cape,Hialeah,FL,25.866713,-80.258558
1267,71233 James Trail,Fort Lauderdale,FL,26.191371,-80.198148
1268,4217 Henry Mountain,St. Petersburg,FL,27.793941,-82.676251
1269,647 Lewis Divide,Tampa,FL,27.986954,-82.429919
1270,35807 Katelyn Island,Elgin,IL,42.032274,-88.230799
1271,8303 Ramos Mountains,Buffalo,NY,42.875275,-78.880281
1272,60838 Baxter Ville,Naperville,IL,41.747796,-88.198536
1273,2608 Matthew Lock,Albany,NY,42.646628,-73.763429
1274,747 Ward Camp,New York,NY,40.740322,-73.922601
1275,575 Michael Way,Elgin,IL,42.047871,-88.254052
1276,87356 Rios Plaza,Fort Worth,TX,32.789597,-97.319289
1277,906 Perry Mountains,Sacramento,CA,38.619072,-121.591874
1278,5525 Wolf Creek,Naperville,IL,41.743111,-88.193823
1279,355 Jennifer Islands,Arlington,TX,32.709752,-97.114385
1280,741 Deborah Stravenue,Corpus Christi,TX,27.85947,-97.455194
1281,17483 Smith Pike,Oakland,CA,37.7644,-122.207581
1282,1976 Brittany Crossing,Syracuse,NY,43.001052,-76.198798
1283,86030 Leah Islands,Rockford,IL,42.274535,-89.02401
1284,48302 Davenport Burg,Fort Lauderdale,FL,26.117145,-80.170462
1285,147 Leah Meadows,Elgin,IL,42.047745,-88.276003
1286,60297 Lowery Ferry,El Paso,TX,31.871924,-106.42572
1287,50280 Kristin Walk,El Paso,TX,31.851124,-106.428394
1288,94502 Mary Island,Miami,FL,25.855356,-80.150458
1289,46556 Cruz Harbors,Long Beach,CA,33.75403,-118.158272
1290,62632 Michael Pines,El Paso,TX,31.840154,-106.446957
1291,63877 Skinner Hollow,Naperville,IL,41.731564,-88.175824
1292,0251 Kathleen Dam,San Diego,CA,32.912401,-117.181952
1293,66290 Cooper Key,Sacramento,CA,38.636091,-121.573589
1294,9748 Richard Prairie,Albany,NY,42.634606,-73.788166
1295,5465 Daniel Ford,San Francisco,CA,37.786929,-122.409562
1296,34724 Pierce Ferry,Springfield,IL,39.721156,-89.644148
