rent_id,property_id,client_id,agent_id,owner_id,rent_amount,commission_rate,commission_amount,commission_payment_method,commission_payment_date,agreement_date,rent_start_date,rent_end_date,terms,rent_months
1267,2232,1347,159,1259,7390.0,0.05,3325.5,Bank Transfer,2024-11-30,2024-11-05,2024-11-16,2025-08-13,Lease agreement for Villa in IL for 9 months. Condition: Good.,9
1268,2334,330,96,1275,3200.0,0.1,6080.0,Bank Transfer,2023-04-18,2023-01-07,2023-01-28,2024-08-20,Lease agreement for Office in NY for 19 months. Condition: Fair.,19
1269,1905,959,14,1546,8750.0,0.05,4812.5,Cash,2024-10-29,2024-02-08,2024-02-15,2025-01-10,Lease agreement for Villa in NY for 11 months. Condition: Fair.,11
1270,1905,1952,4,1546,8970.0,0.05,7624.5,Cash,2024-12-31,2024-12-31,2025-01-26,2026-06-20,Lease agreement for Villa in NY for 17 months. Condition: Fair.,17
1271,2663,1146,32,703,5010.0,0.1,8016.0,Credit Card,2023-12-30,2023-08-17,2023-08-29,2024-12-21,Lease agreement for House in CA for 16 months. Condition: Good.,16
1272,1587,964,171,463,11530.0,0.05,9224.0,Cash,2024-12-18,2024-12-17,2025-01-07,2026-05-02,Lease agreement for Villa in TX for 16 months. Condition: Good.,16
1273,2707,129,167,954,4690.0,0.05,6566.0,Cash,2024-09-29,2024-05-02,2024-05-22,2026-09-09,Lease agreement for House in CA for 28 months. Condition: Poor.,28
1274,2707,1856,100,954,4430.0,0.1,15062.0,Cash,2024-12-31,2024-12-31,2025-01-23,2027-11-09,Lease agreement for House in CA for 34 months. Condition: Poor.,34
1275,670,1207,84,544,3790.0,0.05,2653.0,Cash,2023-07-05,2023-05-02,2023-05-12,2024-07-05,Lease agreement for Apartment in NY for 14 months. Condition: Good.,14
1276,2519,881,44,1321,1260.0,0.1,1386.0,Cash,2024-11-13,2024-08-20,2024-09-06,2025-08-02,Lease agreement for Studio in FL for 11 months. Condition: Good.,11
1277,2519,545,182,1321,1280.0,0.1,3712.0,Credit Card,2024-12-31,2024-12-31,2025-01-14,2027-06-03,Lease agreement for Studio in FL for 29 months. Condition: Good.,29
1278,2442,837,128,1614,2340.0,0.05,2223.0,Cash,2022-06-19,2021-11-10,2021-12-06,2023-06-29,Lease agreement for Apartment in FL for 19 months. Condition: Good.,18
1279,2442,1395,203,1614,2130.0,0.1,1491.0,Cash,2024-05-28,2023-10-28,2023-11-21,2024-06-18,Lease agreement for Apartment in FL for 7 months. Condition: Good.,7
1280,878,1654,32,1006,3320.0,0.05,5146.0,Bank Transfer,2024-08-18,2022-08-24,2022-09-18,2025-04-05,Lease agreement for House in TX for 31 months. Condition: Good.,31
1281,878,827,219,1006,3600.0,0.1,10440.0,Bank Transfer,2024-12-31,2024-12-31,2025-01-06,2027-05-26,Lease agreement for House in TX for 29 months. Condition: Good.,28
1282,878,1146,93,1006,3860.0,0.1,13896.0,Credit Card,2024-12-31,2024-12-31,2025-01-29,2028-01-14,Lease agreement for House in TX for 36 months. Condition: Good.,36
1283,538,1792,156,1352,17080.0,0.1,37576.0,Credit Card,2024-11-08,2024-10-21,2024-11-07,2026-08-29,Lease agreement for Villa in CA for 22 months. Condition: Good.,21
1284,538,29,197,1352,21280.0,0.05,35112.0,Bank Transfer,2024-12-31,2024-12-31,2025-01-07,2027-09-24,Lease agreement for Villa in CA for 33 months. Condition: Good.,32
1285,2861,1541,244,1106,3390.0,0.05,6102.0,Credit Card,2024-08-10,2024-07-29,2024-08-09,2027-07-25,Lease agreement for Apartment in IL for 36 months. Condition: Fair.,35
1286,2861,1015,26,1106,2770.0,0.1,5817.0,Bank Transfer,2024-12-31,2024-12-31,2025-01-25,2026-10-17,Lease agreement for Apartment in IL for 21 months. Condition: Fair.,21
1287,2861,1846,157,1106,3260.0,0.1,9780.0,Bank Transfer,2024-12-31,2024-12-31,2025-01-10,2027-06-29,Lease agreement for Apartment in IL for 30 months. Condition: Fair.,29
1288,1964,808,188,492,2550.0,0.1,7140.0,Credit Card,2024-09-27,2024-01-01,2024-01-27,2026-05-16,Lease agreement for Apartment in IL for 28 months. Condition: Good.,28
1289,687,351,60,558,1410.0,0.1,4512.0,Cash,2024-12-30,2024-12-01,2024-12-09,2027-07-27,Lease agreement for Studio in FL for 32 months. Condition: Good.,31
1290,2744,2006,157,1319,1570.0,0.1,3925.0,Credit Card,2022-06-15,2022-04-09,2022-04-27,2024-05-16,Lease agreement for Apartment in FL for 25 months. Condition: Fair.,25
1291,2744,199,92,1319,2640.0,0.1,4752.0,Bank Transfer,2024-12-12,2024-05-30,2024-06-02,2025-11-24,Lease agreement for Apartment in FL for 18 months. Condition: Fair.,17
1292,2744,790,182,1319,2600.0,0.05,1820.0,Credit Card,2024-12-31,2024-12-31,2025-01-09,2026-03-05,Lease agreement for Apartment in FL for 14 months. Condition: Fair.,14
1293,2414,698,147,92,3600.0,0.1,3600.0,Credit Card,2023-12-06,2023-09-29,2023-10-22,2024-08-17,Lease agreement for House in NY for 10 months. Condition: Poor.,10
1294,564,719,104,1598,7200.0,0.05,2880.0,Bank Transfer,2024-04-03,2023-06-07,2023-06-14,2024-02-09,Lease agreement for Office in NY for 8 months. Condition: Good.,8
1295,2117,359,167,837,2060.0,0.1,2678.0,Cash,2024-10-30,2024-04-26,2024-05-08,2025-06-02,Lease agreement for Apartment in TX for 13 months. Condition: Good.,13
1296,2117,1050,123,837,2550.0,0.05,2040.0,Cash,2024-12-31,2024-12-31,2025-01-20,2026-05-15,Lease agreement for Apartment in TX for 16 months. Condition: Good.,16
1297,2117,12,57,837,2120.0,0.05,3074.0,Credit Card,2024-12-31,2024-12-31,2025-01-19,2027-06-08,Lease agreement for Apartment in TX for 29 months. Condition: Good.,29
1298,2079,1977,92,1462,1040.0,0.05,364.0,Cash,2024-10-20,2024-07-19,2024-07-21,2025-02-16,Lease agreement for Studio in IL for 7 months. Condition: Fair.,7
1299,2079,830,26,1462,850.0,0.05,807.5,Bank Transfer,2024-12-31,2024-12-31,2025-01-04,2026-07-28,Lease agreement for Studio in IL for 19 months. Condition: Fair.,18
1300,2079,574,12,1462,850.0,0.05,1020.0,Bank Transfer,2024-12-31,2024-12-31,2025-01-23,2027-01-13,Lease agreement for Studio in IL for 24 months. Condition: Fair.,24
1301,154,450,156,794,3860.0,0.05,3088.0,Credit Card,2024-12-03,2024-01-22,2024-02-09,2025-06-03,Lease agreement for House in IL for 16 months. Condition: Good.,16
1302,154,1072,2,794,3520.0,0.05,2464.0,Cash,2024-12-31,2024-12-31,2025-01-22,2026-03-18,Lease agreement for House in IL for 14 months. Condition: Good.,14
1303,196,42,232,1112,2520.0,0.1,8820.0,Credit Card,2024-09-23,2023-09-11,2023-09-19,2026-08-04,Lease agreement for Studio in NY for 35 months. Condition: Good.,35
1304,196,1800,2,1112,2470.0,0.05,2346.5,Credit Card,2024-12-31,2024-12-31,2025-01-22,2026-08-15,Lease agreement for Studio in NY for 19 months. Condition: Good.,19
1305,196,1187,108,1112,1750.0,0.05,1137.5,Bank Transfer,2024-12-31,2024-12-31,2025-01-11,2026-02-05,Lease agreement for Studio in NY for 13 months. Condition: Good.,13
1306,1530,1747,45,1164,5750.0,0.1,18975.0,Bank Transfer,2024-09-23,2024-09-02,2024-09-17,2027-06-04,Lease agreement for Villa in TX for 33 months. Condition: Good.,33
1307,1530,1675,152,1164,9710.0,0.1,25246.0,Credit Card,2024-12-31,2024-12-31,2025-01-17,2027-03-08,Lease agreement for Villa in TX for 26 months. Condition: Good.,26
1308,71,108,149,332,8670.0,0.1,12138.0,Credit Card,2024-04-25,2024-02-05,2024-02-12,2025-04-07,Lease agreement for Villa in FL for 14 months. Condition: Good.,14
1309,2140,910,81,209,4390.0,0.05,3951.0,Bank Transfer,2024-10-20,2024-07-26,2024-07-27,2026-01-18,Lease agreement for Office in CA for 18 months. Condition: Good.,18
1310,2140,113,244,209,3870.0,0.1,7353.0,Credit Card,2024-12-31,2024-12-31,2025-01-21,2026-08-14,Lease agreement for Office in CA for 19 months. Condition: Good.,19
1311,1014,1273,48,774,6870.0,0.05,4809.0,Cash,2024-02-25,2022-09-24,2022-10-05,2023-11-29,Lease agreement for Office in CA for 14 months. Condition: Fair.,13
1312,1014,39,214,774,5040.0,0.1,16632.0,Bank Transfer,2024-12-17,2024-12-13,2025-01-09,2027-09-26,Lease agreement for Office in CA for 33 months. Condition: Fair.,32
1313,1009,677,89,1624,9950.0,0.05,11940.0,Credit Card,2023-04-06,2022-09-04,2022-09-20,2024-09-09,Lease agreement for Villa in CA for 24 months. Condition: Good.,24
1314,1009,1140,45,1624,11860.0,0.1,37952.0,Bank Transfer,2024-10-31,2024-10-21,2024-11-14,2027-07-02,Lease agreement for Villa in CA for 32 months. Condition: Good.,32
1315,1009,466,217,1624,9530.0,0.1,33355.0,Credit Card,2024-12-31,2024-12-31,2025-01-07,2027-11-23,Lease agreement for Villa in CA for 35 months. Condition: Good.,34
1316,2704,98,144,1378,4010.0,0.1,10025.0,Cash,2021-10-22,2020-12-24,2021-01-02,2023-01-22,Lease agreement for House in NY for 25 months. Condition: Poor.,24
1317,2704,1932,3,1378,3150.0,0.1,8505.0,Bank Transfer,2024-10-27,2023-10-04,2023-10-22,2026-01-09,Lease agreement for House in NY for 27 months. Condition: Poor.,27
1318,2704,394,13,1378,2570.0,0.1,1799.0,Cash,2024-12-31,2024-12-31,2025-01-04,2025-08-02,Lease agreement for House in NY for 7 months. Condition: Poor.,7
1319,1641,540,67,1120,3810.0,0.05,5143.5,Cash,2024-09-30,2024-09-19,2024-10-18,2027-01-06,Lease agreement for House in TX for 27 months. Condition: Good.,27
1320,2553,1421,179,1144,2210.0,0.05,1436.5,Bank Transfer,2020-06-16,2020-04-23,2020-05-19,2021-06-13,Lease agreement for Office in TX for 13 months. Condition: Poor.,13
1321,166,1444,84,1424,2360.0,0.05,3186.0,Credit Card,2024-11-21,2024-03-19,2024-03-25,2026-06-13,Lease agreement for Apartment in IL for 27 months. Condition: Good.,27
1322,166,1376,12,1424,2120.0,0.05,2332.0,Credit Card,2024-12-31,2024-12-31,2025-01-09,2026-10-31,Lease agreement for Apartment in IL for 22 months. Condition: Good.,21
1323,166,118,212,1424,2240.0,0.05,672.0,Bank Transfer,2024-12-31,2024-12-31,2025-01-02,2025-07-01,Lease agreement for Apartment in IL for 6 months. Condition: Good.,6
1324,183,690,36,1057,2830.0,0.1,2264.0,Credit Card,2024-12-12,2024-05-05,2024-05-08,2025-01-03,Lease agreement for Apartment in IL for 8 months. Condition: Good.,8
1325,183,644,149,1057,2620.0,0.05,3799.0,Cash,2024-12-31,2024-12-31,2025-01-27,2027-06-16,Lease agreement for Apartment in IL for 29 months. Condition: Good.,29
1326,2122,1556,4,433,7040.0,0.05,9152.0,Bank Transfer,2024-08-28,2022-10-03,2022-10-29,2024-12-17,Lease agreement for House in NY for 26 months. Condition: Good.,26
1327,176,580,19,1568,4070.0,0.1,3256.0,Cash,2024-12-30,2024-12-28,2025-01-22,2025-09-19,Lease agreement for House in NY for 8 months. Condition: Poor.,8
1328,1042,293,233,891,3200.0,0.1,11520.0,Bank Transfer,2024-12-14,2024-12-05,2024-12-31,2027-12-16,Lease agreement for Apartment in FL for 36 months. Condition: Good.,36
1329,1042,872,45,891,3330.0,0.1,10323.0,Credit Card,2024-12-31,2024-12-31,2025-01-24,2027-08-12,Lease agreement for Apartment in FL for 31 months. Condition: Good.,31
1330,1042,327,63,891,3000.0,0.05,4800.0,Bank Transfer,2024-12-31,2024-12-31,2025-01-09,2027-08-27,Lease agreement for Apartment in FL for 32 months. Condition: Good.,31
1331,1785,1360,46,1452,2740.0,0.1,3836.0,Credit Card,2024-11-19,2024-09-01,2024-09-16,2025-11-10,Lease agreement for House in IL for 14 months. Condition: Poor.,14
1332,1785,1312,197,1452,2290.0,0.05,1603.0,Bank Transfer,2024-12-31,2024-12-31,2025-01-22,2026-03-18,Lease agreement for House in IL for 14 months. Condition: Poor.,14
1333,1785,1343,168,1452,2650.0,0.05,1192.5,Bank Transfer,2024-12-31,2024-12-31,2025-01-02,2025-09-29,Lease agreement for House in IL for 9 months. Condition: Poor.,8
1334,2069,1899,147,834,4220.0,0.1,11394.0,Bank Transfer,2024-10-15,2024-09-30,2024-10-28,2027-01-16,Lease agreement for House in TX for 27 months. Condition: Good.,27
1335,983,467,39,1439,2820.0,0.05,4794.0,Cash,2024-11-03,2024-10-30,2024-11-20,2027-09-06,Lease agreement for Apartment in FL for 34 months. Condition: Fair.,34
1336,983,1282,87,1439,3270.0,0.1,6867.0,Credit Card,2024-12-31,2024-12-31,2025-01-14,2026-10-06,Lease agreement for Apartment in FL for 21 months. Condition: Fair.,21
1337,983,1328,184,1439,1840.0,0.05,2484.0,Cash,2024-12-31,2024-12-31,2025-01-17,2027-04-07,Lease agreement for Apartment in FL for 27 months. Condition: Fair.,27
1338,1417,351,140,1106,1740.0,0.1,1566.0,Credit Card,2023-05-09,2022-12-27,2023-01-02,2023-09-29,Lease agreement for Studio in NY for 9 months. Condition: Good.,8
1339,1417,1282,32,1106,1550.0,0.05,1550.0,Credit Card,2024-05-17,2023-12-07,2023-12-19,2025-08-10,Lease agreement for Studio in NY for 20 months. Condition: Good.,20
1340,2951,1854,48,505,11850.0,0.1,36735.0,Cash,2023-07-18,2022-04-07,2022-04-14,2024-10-30,Lease agreement for Villa in TX for 31 months. Condition: Good.,30
1341,2951,1075,90,505,8080.0,0.05,12928.0,Bank Transfer,2024-12-20,2024-11-17,2024-12-01,2027-07-19,Lease agreement for Villa in TX for 32 months. Condition: Good.,31
1342,2375,835,208,303,3530.0,0.05,5648.0,Cash,2023-04-12,2022-11-02,2022-11-12,2025-06-29,Lease agreement for House in IL for 32 months. Condition: Poor.,31
1343,2375,1044,212,303,4030.0,0.05,3022.5,Credit Card,2024-12-31,2024-12-31,2025-01-21,2026-04-16,Lease agreement for House in IL for 15 months. Condition: Poor.,15
1344,2375,1649,71,303,4530.0,0.05,1812.0,Credit Card,2024-12-31,2024-12-31,2025-01-20,2025-09-17,Lease agreement for House in IL for 8 months. Condition: Poor.,8
1345,906,1326,248,1077,7430.0,0.05,3343.5,Credit Card,2023-01-24,2022-06-12,2022-07-05,2023-04-01,Lease agreement for Villa in FL for 9 months. Condition: Good.,9
1346,2603,1200,96,1386,2630.0,0.1,6049.0,Cash,2024-11-01,2024-10-21,2024-11-13,2026-10-04,Lease agreement for House in CA for 23 months. Condition: Poor.,23
1347,2603,342,205,1386,3450.0,0.1,6900.0,Bank Transfer,2024-12-31,2024-12-31,2025-01-29,2026-09-21,Lease agreement for House in CA for 20 months. Condition: Poor.,20
1348,2603,716,180,1386,3100.0,0.1,3720.0,Cash,2024-12-31,2024-12-31,2025-01-19,2026-01-14,Lease agreement for House in CA for 12 months. Condition: Poor.,12
1349,1690,1313,244,635,4540.0,0.1,9534.0,Bank Transfer,2024-12-03,2024-11-20,2024-12-07,2026-08-29,Lease agreement for House in IL for 21 months. Condition: Good.,20
1350,1690,1044,84,635,4020.0,0.05,2412.0,Credit Card,2024-12-31,2024-12-31,2025-01-05,2025-12-31,Lease agreement for House in IL for 12 months. Condition: Good.,11
1351,1690,1555,84,635,5010.0,0.1,5010.0,Credit Card,2024-12-31,2024-12-31,2025-01-18,2025-11-14,Lease agreement for House in IL for 10 months. Condition: Good.,10
1352,2654,120,120,181,7520.0,0.05,13536.0,Credit Card,2024-09-19,2023-12-07,2023-12-17,2026-12-01,Lease agreement for Villa in FL for 36 months. Condition: Good.,36
1353,2654,1886,179,181,10580.0,0.1,31740.0,Cash,2024-12-31,2024-12-31,2025-01-18,2027-07-07,Lease agreement for Villa in FL for 30 months. Condition: Good.,30
1354,2654,676,179,181,14510.0,0.1,8706.0,Cash,2024-12-31,2024-12-31,2025-01-23,2025-07-22,Lease agreement for Villa in FL for 6 months. Condition: Good.,6
1355,214,1992,113,242,5680.0,0.05,9656.0,Bank Transfer,2024-07-22,2023-12-22,2024-01-10,2026-10-26,Lease agreement for Office in NY for 34 months. Condition: Fair.,33
1356,214,1870,90,242,3950.0,0.1,2370.0,Cash,2024-12-31,2024-12-31,2025-01-26,2025-07-25,Lease agreement for Office in NY for 6 months. Condition: Fair.,6
1357,214,165,5,242,4290.0,0.1,12870.0,Credit Card,2024-12-31,2024-12-31,2025-01-03,2027-06-22,Lease agreement for Office in NY for 30 months. Condition: Fair.,29
1358,1347,289,36,1706,3900.0,0.1,2730.0,Bank Transfer,2024-12-06,2024-11-20,2024-12-10,2025-07-08,Lease agreement for House in TX for 7 months. Condition: Good.,7
1359,2931,1479,2,1626,3860.0,0.05,1158.0,Cash,2023-08-19,2022-01-20,2022-02-07,2022-08-06,Lease agreement for Office in FL for 6 months. Condition: Good.,6
1360,2931,1838,208,1626,5720.0,0.05,5720.0,Bank Transfer,2024-09-08,2023-05-03,2023-05-31,2025-01-20,Lease agreement for Office in FL for 20 months. Condition: Good.,20
1361,2931,1833,89,1626,5270.0,0.1,7905.0,Credit Card,2024-12-31,2024-12-31,2025-01-06,2026-04-01,Lease agreement for Office in FL for 15 months. Condition: Good.,15
1362,2025,410,12,614,2490.0,0.05,2988.0,Cash,2024-10-09,2023-03-31,2023-04-09,2025-03-29,Lease agreement for Apartment in FL for 24 months. Condition: Fair.,23
1363,130,2040,159,1488,8880.0,0.1,31968.0,Bank Transfer,2024-12-30,2024-08-13,2024-08-28,2027-08-13,Lease agreement for Villa in FL for 36 months. Condition: Good.,36
1364,626,1793,182,169,2120.0,0.1,2756.0,Bank Transfer,2024-10-18,2022-02-12,2022-03-14,2023-04-08,Lease agreement for Office in NY for 13 months. Condition: Fair.,13
1365,626,924,108,169,2430.0,0.1,8505.0,Bank Transfer,2024-12-18,2023-09-08,2023-10-03,2026-08-18,Lease agreement for Office in NY for 35 months. Condition: Fair.,34
1366,626,120,72,169,2620.0,0.05,1048.0,Cash,2024-12-31,2024-12-31,2025-01-05,2025-09-02,Lease agreement for Office in NY for 8 months. Condition: Fair.,8
1367,2210,1955,108,1208,4150.0,0.1,6640.0,Credit Card,2024-08-05,2024-07-16,2024-07-26,2025-11-18,Lease agreement for Apartment in CA for 16 months. Condition: Fair.,16
1368,2210,1051,102,1208,3510.0,0.05,2808.0,Cash,2024-12-31,2024-12-31,2025-01-17,2026-05-12,Lease agreement for Apartment in CA for 16 months. Condition: Fair.,16
1369,544,1180,156,1413,7220.0,0.1,21660.0,Cash,2022-09-12,2022-08-26,2022-09-24,2025-03-12,Lease agreement for Villa in NY for 30 months. Condition: Fair.,30
1370,544,60,233,1413,7790.0,0.1,24149.0,Cash,2024-12-31,2024-12-31,2025-01-15,2027-08-03,Lease agreement for Villa in NY for 31 months. Condition: Fair.,31
1371,522,1564,182,1479,2120.0,0.1,6360.0,Bank Transfer,2024-11-27,2024-08-15,2024-09-07,2027-02-24,Lease agreement for Studio in NY for 30 months. Condition: Fair.,29
1372,522,1519,147,1479,1650.0,0.05,2145.0,Bank Transfer,2024-12-31,2024-12-31,2025-01-12,2027-03-03,Lease agreement for Studio in NY for 26 months. Condition: Fair.,26
1373,306,933,62,105,5340.0,0.1,6942.0,Bank Transfer,2024-10-23,2024-06-11,2024-07-02,2025-07-27,Lease agreement for Office in CA for 13 months. Condition: Fair.,12
1374,306,816,81,105,6750.0,0.05,5400.0,Bank Transfer,2024-12-31,2024-12-31,2025-01-28,2026-05-23,Lease agreement for Office in CA for 16 months. Condition: Fair.,16
1375,2798,257,48,373,2580.0,0.05,2709.0,Bank Transfer,2024-06-12,2023-10-06,2023-10-17,2025-07-08,Lease agreement for Office in FL for 21 months. Condition: Poor.,21
1376,846,1268,85,816,7200.0,0.05,8640.0,Bank Transfer,2024-10-07,2022-01-04,2022-01-19,2024-01-09,Lease agreement for House in CA for 24 months. Condition: Fair.,24
1377,846,383,62,816,7490.0,0.1,5992.0,Cash,2024-11-23,2024-02-20,2024-03-12,2024-11-07,Lease agreement for House in CA for 8 months. Condition: Fair.,8
1378,246,1611,121,69,3290.0,0.1,10199.0,Cash,2024-12-23,2024-11-28,2024-12-23,2027-07-11,Lease agreement for Apartment in CA for 31 months. Condition: Fair.,31
1379,246,394,52,69,4700.0,0.1,4230.0,Bank Transfer,2024-12-31,2024-12-31,2025-01-06,2025-10-03,Lease agreement for Apartment in CA for 9 months. Condition: Fair.,9
1380,2233,1914,121,1626,2580.0,0.1,1806.0,Bank Transfer,2024-01-02,2023-12-26,2024-01-15,2024-08-12,Lease agreement for Studio in CA for 7 months. Condition: Good.,7
1381,565,876,104,665,4660.0,0.1,12582.0,Credit Card,2023-10-26,2023-02-15,2023-03-07,2025-05-25,Lease agreement for Villa in IL for 27 months. Condition: Fair.,26
1382,565,1063,63,665,5530.0,0.05,8295.0,Credit Card,2024-12-31,2024-12-31,2025-01-10,2027-06-29,Lease agreement for Villa in IL for 30 months. Condition: Fair.,29
1383,565,1175,92,665,3420.0,0.05,5301.0,Credit Card,2024-12-31,2024-12-31,2025-01-23,2027-08-11,Lease agreement for Villa in IL for 31 months. Condition: Fair.,31
1384,2896,89,28,931,6780.0,0.1,8814.0,Credit Card,2022-02-05,2021-08-05,2021-08-06,2022-08-31,Lease agreement for Office in NY for 13 months. Condition: Good.,12
1385,22,1487,212,1353,7160.0,0.1,10024.0,Credit Card,2024-07-30,2024-06-28,2024-07-14,2025-09-07,Lease agreement for House in NY for 14 months. Condition: Good.,14
1386,22,1992,36,1353,6390.0,0.1,23004.0,Cash,2024-12-31,2024-12-31,2025-01-23,2028-01-08,Lease agreement for House in NY for 36 months. Condition: Good.,36
1387,22,1079,157,1353,7000.0,0.1,18900.0,Cash,2024-12-31,2024-12-31,2025-01-22,2027-04-12,Lease agreement for House in NY for 27 months. Condition: Good.,27
1388,1017,192,2,787,2520.0,0.1,3528.0,Credit Card,2024-02-04,2023-11-27,2023-12-25,2025-02-17,Lease agreement for Office in TX for 14 months. Condition: Good.,14
1389,1017,1422,152,787,3080.0,0.05,3388.0,Cash,2024-12-31,2024-12-31,2025-01-12,2026-11-03,Lease agreement for Office in TX for 22 months. Condition: Good.,22
1390,1017,633,248,787,2830.0,0.1,7075.0,Credit Card,2024-12-31,2024-12-31,2025-01-13,2027-02-02,Lease agreement for Office in TX for 25 months. Condition: Good.,25
1391,586,511,13,558,4570.0,0.1,5027.0,Bank Transfer,2023-01-15,2022-06-25,2022-07-19,2023-06-14,Lease agreement for Office in TX for 11 months. Condition: Good.,11
1392,1304,550,45,1356,7590.0,0.1,13662.0,Credit Card,2024-11-03,2023-11-12,2023-11-15,2025-05-08,Lease agreement for Villa in IL for 18 months. Condition: Good.,18
1393,879,1431,182,1452,3740.0,0.05,6732.0,Cash,2024-12-14,2024-11-22,2024-12-04,2027-11-19,Lease agreement for Apartment in FL for 36 months. Condition: Good.,35
1394,2006,7,19,987,10240.0,0.1,13312.0,Cash,2024-12-17,2024-11-28,2024-11-29,2025-12-24,Lease agreement for Villa in CA for 13 months. Condition: Good.,13
1395,2006,1372,26,987,9440.0,0.1,6608.0,Bank Transfer,2024-12-31,2024-12-31,2025-01-12,2025-08-10,Lease agreement for Villa in CA for 7 months. Condition: Good.,7
1396,2390,602,26,1495,1630.0,0.05,2608.0,Credit Card,2023-04-21,2022-12-27,2023-01-22,2025-09-08,Lease agreement for Studio in CA for 32 months. Condition: Fair.,32
1397,2390,1755,205,1495,1850.0,0.05,2960.0,Cash,2024-12-31,2024-12-31,2025-01-12,2027-08-30,Lease agreement for Studio in CA for 32 months. Condition: Fair.,31
1398,2390,1747,97,1495,1910.0,0.1,2101.0,Credit Card,2024-12-31,2024-12-31,2025-01-24,2025-12-20,Lease agreement for Studio in CA for 11 months. Condition: Fair.,11
1399,1233,995,53,189,1380.0,0.05,1587.0,Cash,2024-12-02,2024-11-02,2024-11-04,2026-09-25,Lease agreement for Studio in TX for 23 months. Condition: Good.,22
1400,1233,1855,194,189,1510.0,0.1,2114.0,Bank Transfer,2024-12-31,2024-12-31,2025-01-17,2026-03-13,Lease agreement for Studio in TX for 14 months. Condition: Good.,14
1401,1233,1151,89,189,1760.0,0.05,616.0,Bank Transfer,2024-12-31,2024-12-31,2025-01-16,2025-08-14,Lease agreement for Studio in TX for 7 months. Condition: Good.,7
1402,1045,955,217,49,6270.0,0.1,21945.0,Credit Card,2024-07-13,2024-02-29,2024-03-09,2027-01-23,Lease agreement for House in NY for 35 months. Condition: Fair.,34
1403,1045,1918,72,49,4880.0,0.05,7808.0,Cash,2024-12-31,2024-12-31,2025-01-16,2027-09-03,Lease agreement for House in NY for 32 months. Condition: Fair.,32
1404,2751,497,104,1399,3180.0,0.05,1590.0,Credit Card,2024-12-29,2024-12-21,2025-01-18,2025-11-14,Lease agreement for House in TX for 10 months. Condition: Poor.,10
1405,305,1302,171,85,9260.0,0.05,6482.0,Cash,2024-11-11,2023-11-17,2023-12-12,2025-02-04,Lease agreement for Villa in TX for 14 months. Condition: Fair.,14
1406,1124,1067,203,219,2880.0,0.05,4752.0,Credit Card,2024-04-25,2023-12-16,2023-12-22,2026-09-07,Lease agreement for Office in IL for 33 months. Condition: Good.,33
1407,2761,88,248,182,1800.0,0.1,2700.0,Cash,2023-09-29,2023-03-09,2023-03-25,2024-06-17,Lease agreement for Office in FL for 15 months. Condition: Good.,15
1408,2761,823,113,182,2290.0,0.1,2519.0,Credit Card,2024-12-09,2024-12-08,2024-12-14,2025-11-09,Lease agreement for Office in FL for 11 months. Condition: Good.,11
1409,1200,305,160,1656,3900.0,0.1,8580.0,Credit Card,2024-06-21,2024-05-31,2024-06-28,2026-04-19,Lease agreement for Office in FL for 22 months. Condition: Good.,22
1410,1200,388,171,1656,4570.0,0.05,4341.5,Credit Card,2024-12-31,2024-12-31,2025-01-10,2026-08-03,Lease agreement for Office in FL for 19 months. Condition: Good.,19
1411,1200,1189,124,1656,6100.0,0.1,18300.0,Credit Card,2024-12-31,2024-12-31,2025-01-07,2027-06-26,Lease agreement for Office in FL for 30 months. Condition: Good.,29
1412,398,781,128,1722,8060.0,0.1,24180.0,Cash,2024-10-17,2024-09-21,2024-10-03,2027-03-22,Lease agreement for House in CA for 30 months. Condition: Good.,29
1413,398,1185,39,1722,8190.0,0.05,8190.0,Bank Transfer,2024-12-31,2024-12-31,2025-01-07,2026-08-30,Lease agreement for House in CA for 20 months. Condition: Good.,19
1414,398,472,22,1722,7290.0,0.1,12393.0,Bank Transfer,2024-12-31,2024-12-31,2025-01-28,2026-06-22,Lease agreement for House in CA for 17 months. Condition: Good.,17
1415,2908,2039,2,968,940.0,0.05,1598.0,Bank Transfer,2024-10-28,2024-10-28,2024-11-18,2027-09-04,Lease agreement for Studio in TX for 34 months. Condition: Fair.,34
1416,2908,1961,96,968,990.0,0.1,792.0,Cash,2024-12-31,2024-12-31,2025-01-22,2025-09-19,Lease agreement for Studio in TX for 8 months. Condition: Fair.,8
1417,2891,1807,84,797,9420.0,0.1,32028.0,Credit Card,2024-12-26,2024-12-26,2025-01-18,2027-11-04,Lease agreement for Villa in FL for 34 months. Condition: Fair.,34
1418,2891,723,120,797,7300.0,0.05,10585.0,Bank Transfer,2024-12-31,2024-12-31,2025-01-26,2027-06-15,Lease agreement for Villa in FL for 29 months. Condition: Fair.,29
1419,2938,1485,72,736,2720.0,0.05,2176.0,Cash,2024-03-30,2022-04-29,2022-05-28,2023-09-20,Lease agreement for Apartment in FL for 16 months. Condition: Fair.,16
1420,2938,269,26,736,2570.0,0.05,2313.0,Bank Transfer,2024-12-19,2024-12-17,2025-01-03,2026-06-27,Lease agreement for Apartment in FL for 18 months. Condition: Fair.,17
1421,2938,778,53,736,2640.0,0.1,9504.0,Bank Transfer,2024-12-31,2024-12-31,2025-01-08,2027-12-24,Lease agreement for Apartment in FL for 36 months. Condition: Fair.,35
