sale_id,property_id,client_id,agent_id,owner_id,sale_date,sale_amount,commission_rate,commission_amount,commission_payment_method,commission_payment_date
620,1507,472,79,538,2022-09-09,1588265.0,0.02,31765.3,Check,2022-09-25
621,3000,697,18,1438,2024-09-03,300222.95,0.05,15011.15,Cash,2024-11-30
622,1811,1752,196,191,2024-01-11,218691.46,0.05,10934.57,Cash,2024-12-02
623,995,2034,27,1667,2024-10-06,277623.51,0.02,5552.47,Check,2024-12-06
624,2008,1486,107,983,2022-12-30,316727.75,0.02,6334.56,Bank Transfer,2023-02-27
625,568,796,117,1350,2024-12-05,874674.31,0.05,43733.72,Bank Transfer,2024-12-21
626,2458,284,139,1484,2024-10-29,786585.94,0.03,23597.58,Cash,2024-11-02
627,1650,322,117,1226,2023-12-19,862562.04,0.05,43128.1,Bank Transfer,2024-01-24
628,110,696,198,1255,2021-03-31,156140.88,0.02,3122.82,Check,2022-12-20
629,113,393,64,360,2021-06-11,599668.51,0.05,29983.43,Check,2023-10-13
630,1075,1764,172,203,2022-06-29,528586.69,0.03,15857.6,Bank Transfer,2024-11-16
631,2958,90,23,547,2023-11-16,186007.54,0.05,9300.38,Cash,2024-12-23
632,649,251,24,160,2024-11-25,1680450.7,0.02,33609.01,Cash,2024-11-28
633,367,964,241,1608,2022-10-16,362175.0,0.05,18108.75,Cash,2024-01-12
634,2770,344,116,851,2022-11-02,897527.36,0.03,26925.82,Bank Transfer,2023-12-29
635,583,358,141,917,2021-10-29,376986.9,0.03,11309.61,Cash,2022-03-10
636,412,988,99,1554,2024-09-08,175407.45,0.02,3508.15,Cash,2024-10-20
637,587,93,216,956,2024-08-06,1402037.09,0.05,70101.85,Cash,2024-08-25
638,1976,966,74,1677,2023-07-28,387390.02,0.03,11621.7,Cash,2024-10-18
639,380,1205,69,850,2024-09-26,261130.33,0.05,13056.52,Cash,2024-11-18
640,932,561,15,217,2023-10-08,208428.05,0.03,6252.84,Bank Transfer,2024-12-12
641,2086,1006,6,1627,2023-05-24,708454.41,0.02,14169.09,Bank Transfer,2023-06-17
642,2581,261,47,1194,2024-05-22,310268.47,0.02,6205.37,Cash,2024-09-04
643,489,1008,86,182,2024-06-17,151167.26,0.02,3023.35,Check,2024-07-09
644,1067,783,209,291,2024-04-16,194435.52,0.03,5833.07,Bank Transfer,2024-08-18
645,2894,1382,146,1685,2024-06-01,140640.47,0.03,4219.21,Check,2024-07-15
646,222,2054,136,694,2024-06-19,168066.22,0.02,3361.32,Bank Transfer,2024-07-25
647,2058,967,79,945,2024-08-08,435315.98,0.02,8706.32,Bank Transfer,2024-08-28
648,1836,642,7,347,2023-08-08,376286.02,0.03,11288.58,Bank Transfer,2024-01-11
649,1440,738,74,255,2022-02-14,176694.48,0.05,8834.72,Bank Transfer,2024-05-24
650,132,1457,241,1452,2022-05-06,199631.74,0.05,9981.59,Cash,2022-05-25
651,48,910,207,972,2024-12-01,355324.8,0.02,7106.5,Check,2024-12-30
652,1492,570,21,1417,2024-05-19,142209.18,0.02,2844.18,Cash,2024-07-28
653,818,1371,51,1731,2024-02-02,1652819.02,0.05,82640.95,Cash,2024-11-10
654,1849,1145,107,751,2022-09-24,362006.25,0.02,7240.12,Bank Transfer,2023-02-22
655,1160,379,218,77,2020-06-07,682105.01,0.03,20463.15,Cash,2021-09-25
656,1727,594,41,1094,2022-02-03,397619.8,0.02,7952.4,Cash,2022-02-19
657,47,28,125,1041,2022-11-03,933222.8,0.02,18664.46,Check,2023-02-27
658,2459,960,65,1583,2022-08-28,127869.68,0.05,6393.48,Cash,2024-01-26
659,2862,1170,79,843,2024-01-01,1316199.97,0.05,65810.0,Check,2024-02-01
660,2664,897,172,1061,2023-04-27,138690.06,0.02,2773.8,Check,2024-08-25
661,2252,1439,237,611,2024-01-15,225535.83,0.02,4510.72,Bank Transfer,2024-05-06
662,1153,456,175,795,2024-11-30,376095.2,0.05,18804.76,Bank Transfer,2024-12-13
663,916,1332,37,1110,2020-12-09,442521.44,0.05,22126.07,Bank Transfer,2023-04-09
664,2285,1968,74,1080,2022-12-20,889084.59,0.03,26672.54,Cash,2023-05-31
665,2700,1050,150,1654,2023-09-06,276416.89,0.02,5528.34,Cash,2024-08-17
666,2411,1231,129,170,2022-12-06,122293.41,0.03,3668.8,Bank Transfer,2023-02-15
667,2929,29,80,637,2023-06-28,503100.36,0.05,25155.02,Bank Transfer,2024-01-12
668,245,948,231,1710,2024-11-02,266237.07,0.02,5324.74,Cash,2024-12-10
669,2299,718,77,1344,2024-10-05,211809.96,0.02,4236.2,Check,2024-12-12
670,2745,238,231,908,2024-08-21,212504.22,0.05,10625.21,Cash,2024-10-25
671,847,818,246,1517,2022-06-13,179532.47,0.03,5385.97,Bank Transfer,2023-02-15
672,1926,809,249,199,2024-09-07,443176.5,0.05,22158.82,Check,2024-11-21
673,2433,1489,34,1633,2024-12-11,236066.3,0.05,11803.32,Bank Transfer,2024-12-29
674,2794,324,161,1489,2023-10-27,158182.95,0.05,7909.15,Check,2024-12-13
675,1529,1253,207,618,2023-10-23,163274.01,0.03,4898.22,Check,2024-11-21
676,410,1987,175,1196,2024-04-15,429965.49,0.05,21498.27,Cash,2024-06-21
677,286,1397,243,1558,2024-04-11,238526.9,0.03,7155.81,Cash,2024-07-03
678,2087,1862,218,1124,2024-08-26,432872.86,0.03,12986.19,Cash,2024-12-25
679,2254,1064,106,441,2020-09-29,973725.79,0.03,29211.77,Cash,2023-09-04
680,1303,1966,241,1615,2023-10-22,143232.91,0.05,7161.65,Check,2024-01-04
681,1359,1613,196,1677,2024-12-16,302702.94,0.03,9081.09,Bank Transfer,2024-12-18
682,730,682,222,292,2024-11-01,183139.6,0.05,9156.98,Check,2024-12-01
683,2129,108,190,481,2023-05-17,125588.1,0.02,2511.76,Check,2023-12-26
684,2809,1296,24,393,2024-12-28,318884.08,0.05,15944.2,Cash,2024-12-29
685,2452,1346,186,49,2024-01-16,404532.43,0.05,20226.62,Check,2024-05-15
686,1139,1396,241,336,2024-09-11,845077.27,0.02,16901.55,Check,2024-12-24
687,24,556,229,1704,2024-09-25,1044126.9,0.03,31323.81,Check,2024-12-04
688,470,1835,107,492,2020-10-08,261171.67,0.05,13058.58,Check,2021-04-13
689,288,1750,15,45,2023-03-30,216653.09,0.02,4333.06,Bank Transfer,2023-08-02
690,2450,1976,195,1733,2021-03-07,163911.8,0.03,4917.35,Bank Transfer,2021-04-12
691,362,1295,249,639,2024-06-24,622566.62,0.03,18677.0,Cash,2024-08-07
692,2347,71,173,1276,2024-12-30,187100.89,0.05,9355.04,Cash,2024-12-30
693,2572,1737,139,786,2024-09-02,245077.76,0.03,7352.33,Check,2024-12-02
694,2328,1202,153,1406,2022-05-17,688556.06,0.05,34427.8,Cash,2023-11-10
695,1531,394,175,779,2023-11-03,174266.95,0.05,8713.35,Bank Transfer,2024-05-31
696,2113,1401,225,1369,2024-09-17,228808.3,0.03,6864.25,Bank Transfer,2024-12-12
697,2882,1335,192,208,2024-11-03,268668.44,0.03,8060.05,Check,2024-11-16
698,505,1515,229,1220,2024-06-28,368320.13,0.05,18416.01,Bank Transfer,2024-11-05
699,2688,309,231,1284,2024-12-01,1278798.07,0.02,25575.96,Check,2024-12-10
700,319,1326,196,901,2023-05-09,238346.41,0.05,11917.32,Cash,2024-04-12
701,2526,307,237,1453,2024-07-28,1009547.23,0.02,20190.94,Bank Transfer,2024-09-07
702,100,1611,80,218,2024-12-16,899177.54,0.03,26975.33,Check,2024-12-27
703,377,563,146,1378,2022-02-08,1169380.25,0.03,35081.41,Check,2024-01-26
704,735,809,211,935,2024-11-23,1283550.38,0.05,64177.52,Check,2024-11-30
705,2538,113,186,139,2024-08-23,287734.92,0.03,8632.05,Cash,2024-11-25
706,1819,1855,243,638,2024-11-04,913684.12,0.03,27410.52,Check,2024-12-18
707,2661,1805,99,980,2024-03-16,217859.39,0.05,10892.97,Bank Transfer,2024-11-28
708,1798,1276,139,825,2023-04-23,180629.82,0.05,9031.49,Cash,2024-04-07
709,988,1174,43,469,2024-12-23,1043648.05,0.02,20872.96,Bank Transfer,2024-12-26
710,1545,1774,37,1714,2022-10-12,270813.01,0.05,13540.65,Cash,2024-09-30
711,1296,651,173,696,2022-11-13,161566.54,0.03,4847.0,Check,2024-09-02
712,1674,557,111,1169,2024-09-15,411044.16,0.02,8220.88,Bank Transfer,2024-11-21
713,381,407,130,1073,2023-11-23,1622454.68,0.03,48673.64,Bank Transfer,2024-04-24
714,2120,1161,109,1371,2024-05-11,252571.22,0.03,7577.14,Check,2024-06-22
715,328,1411,79,1367,2022-09-07,412814.25,0.03,12384.43,Bank Transfer,2023-01-10
716,1310,270,173,1219,2023-05-22,129103.94,0.03,3873.12,Check,2024-12-08
717,1736,896,23,881,2023-05-25,1203874.51,0.05,60193.73,Cash,2024-06-10
718,1875,1504,42,1271,2024-03-23,950781.21,0.03,28523.44,Check,2024-09-13
719,2566,126,61,116,2024-08-31,1834832.85,0.03,55044.99,Check,2024-11-22
720,344,1333,177,653,2023-06-09,129466.8,0.02,2589.34,Check,2024-12-29
721,157,358,80,1263,2024-11-20,270073.82,0.03,8102.21,Bank Transfer,2024-12-27
722,1643,1087,153,1394,2023-07-04,191137.58,0.02,3822.75,Check,2024-03-19
723,2601,37,64,987,2024-06-28,455630.67,0.03,13668.92,Cash,2024-11-30
724,219,196,64,401,2024-12-12,163614.32,0.05,8180.72,Bank Transfer,2024-12-21
725,2494,86,245,1482,2024-11-28,159808.69,0.02,3196.17,Bank Transfer,2024-12-26
726,2048,1210,225,1747,2022-06-16,793823.86,0.02,15876.48,Bank Transfer,2023-09-08
727,1246,327,209,1526,2021-10-08,119250.77,0.02,2385.02,Bank Transfer,2023-12-30
728,1175,256,150,32,2024-04-06,214662.96,0.03,6439.89,Bank Transfer,2024-05-13
729,1659,360,79,1704,2024-07-13,199997.66,0.03,5999.93,Check,2024-10-28
730,2127,1986,229,379,2023-10-16,189397.91,0.05,9469.9,Cash,2024-10-19
731,769,1139,195,1414,2024-12-15,893564.51,0.03,26806.94,Bank Transfer,2024-12-25
732,1755,741,18,1159,2023-06-05,331847.58,0.02,6636.95,Check,2023-10-18
733,2614,1452,228,19,2024-12-23,375730.28,0.03,11271.91,Bank Transfer,2024-12-23
734,49,247,145,1492,2024-11-23,237999.92,0.02,4760.0,Check,2024-11-24
735,1578,93,91,1133,2022-11-03,205738.72,0.05,10286.94,Check,2023-11-22
736,617,598,187,1092,2024-10-18,152474.06,0.02,3049.48,Cash,2024-12-14
737,2143,119,80,541,2023-12-07,337624.6,0.02,6752.49,Cash,2024-03-02
738,868,853,196,1742,2024-05-18,485870.37,0.03,14576.11,Bank Transfer,2024-12-18
739,81,1730,126,478,2024-02-11,947565.64,0.03,28426.97,Bank Transfer,2024-06-27
740,2748,420,222,137,2024-04-04,153121.25,0.05,7656.06,Bank Transfer,2024-10-25
741,2690,1900,237,1302,2022-07-01,366701.37,0.03,11001.04,Check,2023-04-18
742,4,1154,66,1220,2024-12-24,109299.45,0.05,5464.97,Cash,2024-12-25
743,1954,334,243,1410,2023-12-17,171336.9,0.02,3426.74,Check,2024-06-02
744,1807,1289,21,1497,2023-04-24,102438.69,0.02,2048.77,Bank Transfer,2024-03-31
745,348,1125,64,595,2022-09-21,141627.36,0.02,2832.55,Check,2024-07-25
746,2419,1174,150,1602,2024-09-20,296461.94,0.03,8893.86,Check,2024-11-09
747,1699,452,177,378,2022-03-25,1346025.61,0.03,40380.77,Check,2023-02-22
748,1601,1605,116,784,2020-07-20,224892.2,0.05,11244.61,Check,2022-06-03
749,2289,305,125,177,2020-03-08,654356.91,0.05,32717.85,Cash,2023-02-21
750,2400,1687,207,1527,2024-12-27,428402.56,0.02,8568.05,Check,2024-12-30
751,839,293,249,179,2024-06-01,289828.32,0.02,5796.57,Check,2024-10-09
752,510,1780,150,389,2022-05-15,257144.51,0.02,5142.89,Cash,2022-12-02
753,140,771,77,1234,2023-07-03,204843.58,0.03,6145.31,Bank Transfer,2024-09-16
754,445,727,237,658,2023-03-30,133048.59,0.02,2660.97,Check,2024-05-13
755,2837,1684,228,211,2023-01-13,142671.82,0.02,2853.44,Bank Transfer,2024-08-31
756,2335,634,211,1589,2024-12-10,445661.07,0.03,13369.83,Check,2024-12-15
757,1634,649,193,227,2024-01-10,113846.47,0.02,2276.93,Bank Transfer,2024-12-04
758,495,1126,15,1417,2024-06-09,217139.68,0.03,6514.19,Bank Transfer,2024-09-06
759,1481,1431,245,328,2024-07-30,550080.47,0.02,11001.61,Check,2024-11-05
760,2644,14,18,1091,2024-09-04,231479.34,0.03,6944.38,Check,2024-09-05
761,1942,847,75,959,2023-03-27,1565375.83,0.02,31307.52,Bank Transfer,2023-08-26
762,2834,384,242,1347,2024-01-25,409890.34,0.05,20494.52,Cash,2024-08-08
763,1432,983,245,480,2023-04-19,223868.43,0.02,4477.37,Bank Transfer,2023-05-24
764,547,359,69,16,2024-10-31,1077111.03,0.05,53855.55,Bank Transfer,2024-11-14
765,2333,1878,118,1283,2023-07-01,326847.36,0.03,9805.42,Cash,2024-08-01
766,347,579,227,112,2023-05-18,193590.69,0.03,5807.72,Bank Transfer,2024-02-05
767,1950,865,237,462,2024-06-21,285459.3,0.02,5709.19,Cash,2024-07-15
768,1222,43,75,814,2023-04-28,453759.44,0.02,9075.19,Bank Transfer,2023-12-19
769,2325,646,135,611,2024-02-17,204577.84,0.03,6137.34,Bank Transfer,2024-05-15
770,980,262,80,571,2024-01-05,170991.37,0.03,5129.74,Cash,2024-12-16
771,947,822,150,1541,2023-07-10,765380.42,0.03,22961.41,Check,2024-03-08
772,2284,1610,210,269,2023-10-13,609318.58,0.03,18279.56,Cash,2024-10-05
773,2649,1358,65,659,2024-09-24,1003399.62,0.02,20067.99,Cash,2024-12-12
774,2920,769,136,74,2023-07-09,174161.56,0.03,5224.85,Bank Transfer,2023-11-20
775,135,1917,43,1435,2022-02-14,221718.38,0.05,11085.92,Check,2023-09-03
776,990,849,116,5,2024-02-19,470637.87,0.03,14119.14,Cash,2024-12-02
777,2054,1604,116,792,2024-11-30,191519.85,0.02,3830.4,Cash,2024-12-06
778,1546,2024,207,936,2020-10-29,1022618.78,0.02,20452.38,Check,2021-12-19
779,1168,891,145,1316,2024-06-21,661817.58,0.05,33090.88,Cash,2024-12-23
780,2182,395,99,119,2024-03-08,181614.25,0.03,5448.43,Check,2024-08-29
781,1539,398,61,1707,2023-10-28,137549.39,0.03,4126.48,Bank Transfer,2024-09-20
782,771,566,136,1081,2024-01-01,717133.58,0.05,35856.68,Bank Transfer,2024-12-12
783,2759,1820,29,1527,2024-08-11,1891920.88,0.03,56757.63,Cash,2024-12-22
784,355,1878,15,901,2023-10-30,974654.08,0.05,48732.7,Bank Transfer,2024-05-30
785,263,1432,218,15,2024-11-12,278909.94,0.05,13945.5,Bank Transfer,2024-11-14
786,598,520,54,9,2024-08-14,379385.14,0.02,7587.7,Cash,2024-09-06
787,681,53,70,251,2023-12-15,782576.41,0.05,39128.82,Bank Transfer,2024-02-23
788,578,1700,74,482,2024-01-03,161606.62,0.02,3232.13,Check,2024-02-25
789,787,1426,187,1453,2024-11-11,1313446.92,0.03,39403.41,Cash,2024-11-16
790,2781,473,192,243,2024-10-30,284229.83,0.05,14211.49,Cash,2024-11-22
791,454,187,138,972,2023-01-24,722918.67,0.03,21687.56,Bank Transfer,2024-08-22
792,1141,546,186,729,2024-01-21,222960.75,0.02,4459.22,Bank Transfer,2024-07-02
793,467,1490,193,668,2024-10-19,389379.78,0.03,11681.39,Cash,2024-12-05
794,1270,1511,65,1111,2023-08-28,499415.14,0.02,9988.3,Check,2024-10-19
795,2839,61,148,1094,2023-10-21,122888.15,0.05,6144.41,Check,2024-07-06
796,16,867,150,981,2024-10-29,170659.96,0.03,5119.8,Cash,2024-11-22
797,1161,1072,75,17,2023-09-05,130200.65,0.03,3906.02,Bank Transfer,2024-10-31
798,982,1722,64,494,2024-04-02,236035.59,0.05,11801.78,Cash,2024-04-13
799,78,345,195,1220,2023-11-24,268015.22,0.05,13400.76,Cash,2024-02-03
800,2617,595,186,991,2024-03-29,355942.56,0.02,7118.85,Cash,2024-08-31
801,1687,1529,34,1077,2023-08-14,127350.05,0.03,3820.5,Check,2024-02-22
802,2969,240,116,42,2024-10-16,764125.14,0.05,38206.26,Check,2024-11-22
803,150,1499,18,411,2024-09-18,1285400.25,0.02,25708.0,Bank Transfer,2024-11-29
804,1816,251,111,607,2023-10-15,1655743.45,0.02,33114.87,Cash,2024-02-09
805,2597,1277,172,1540,2024-02-29,1739811.05,0.02,34796.22,Bank Transfer,2024-11-11
806,2687,881,11,234,2020-10-22,366083.92,0.05,18304.2,Cash,2024-08-07
807,239,314,34,962,2024-12-23,143957.84,0.02,2879.16,Cash,2024-12-24
808,463,97,237,605,2023-01-27,212181.85,0.03,6365.46,Cash,2023-03-16
809,1789,145,41,549,2023-03-01,471971.88,0.03,14159.16,Check,2024-04-09
810,2771,831,193,937,2024-08-22,192780.78,0.05,9639.04,Cash,2024-09-05
811,2988,600,116,90,2024-11-07,764857.11,0.03,22945.71,Check,2024-11-21
812,2907,728,7,538,2021-06-12,471034.08,0.02,9420.68,Cash,2022-12-05
813,954,775,24,1421,2022-09-20,892211.73,0.02,17844.23,Cash,2024-03-01
814,572,468,6,1606,2024-09-17,223690.32,0.02,4473.81,Check,2024-12-12
815,633,1154,54,1270,2023-08-05,325929.78,0.03,9777.89,Check,2024-04-26
816,1350,830,109,1097,2024-08-14,180082.55,0.03,5402.48,Bank Transfer,2024-12-30
817,1751,481,34,531,2021-11-29,170954.68,0.05,8547.73,Check,2024-08-18
818,1704,1627,126,1658,2023-10-05,189643.75,0.03,5689.31,Check,2024-11-26
819,1868,1849,107,63,2022-08-24,197990.9,0.03,5939.73,Bank Transfer,2024-09-27
820,1278,1170,66,359,2023-09-16,173678.83,0.05,8683.94,Bank Transfer,2023-11-15
821,2043,446,210,549,2023-05-14,400728.55,0.03,12021.86,Bank Transfer,2023-12-10
822,2374,1174,236,1079,2024-08-18,164836.27,0.02,3296.73,Bank Transfer,2024-10-29
823,1179,1876,27,735,2023-10-19,248821.19,0.05,12441.06,Bank Transfer,2024-05-07
824,117,2025,173,1332,2024-09-01,722989.83,0.03,21689.69,Bank Transfer,2024-12-18
825,1001,1807,177,1484,2024-12-15,232460.7,0.03,6973.82,Cash,2024-12-23
826,1557,532,192,1338,2023-11-15,256896.69,0.05,12844.83,Check,2024-10-24
827,1957,1454,211,1079,2022-03-24,163376.35,0.02,3267.53,Bank Transfer,2022-12-11
828,2939,1163,47,672,2024-03-19,195744.21,0.03,5872.33,Check,2024-07-27
829,2362,2033,153,784,2024-04-24,305851.03,0.02,6117.02,Check,2024-06-22
830,407,640,138,1413,2024-10-09,438791.06,0.03,13163.73,Check,2024-10-23
831,2283,1249,243,1276,2021-06-22,206814.94,0.03,6204.45,Cash,2024-12-14
832,395,104,42,944,2024-10-29,483309.91,0.03,14499.3,Check,2024-12-17
833,514,1770,135,989,2024-06-22,279814.85,0.05,13990.74,Check,2024-07-29
834,1576,1433,1,1016,2024-02-11,181652.24,0.03,5449.57,Cash,2024-06-29
835,2723,1001,172,58,2023-07-03,353556.06,0.02,7071.12,Cash,2024-09-02
836,614,22,91,1453,2023-11-02,163683.76,0.02,3273.68,Cash,2024-04-29
837,1068,165,18,4,2023-11-09,434242.47,0.05,21712.12,Check,2023-12-11
838,1814,405,227,238,2024-11-01,171968.17,0.02,3439.36,Check,2024-11-07
839,515,1118,135,1127,2023-08-28,284347.77,0.05,14217.39,Bank Transfer,2023-12-15
840,1525,637,235,590,2024-05-09,176186.73,0.03,5285.6,Cash,2024-05-21
841,1193,1708,207,134,2024-07-14,211292.63,0.03,6338.78,Bank Transfer,2024-11-09
842,1146,920,66,907,2024-05-19,1201065.23,0.02,24021.3,Bank Transfer,2024-05-19
843,1340,282,86,1709,2024-10-31,376636.15,0.02,7532.72,Bank Transfer,2024-11-15
844,1802,1174,7,101,2024-12-30,223550.29,0.02,4471.01,Check,2024-12-30
845,2149,590,112,446,2022-01-24,284711.4,0.03,8541.34,Bank Transfer,2023-01-13
846,962,1126,218,565,2024-11-01,274508.52,0.05,13725.43,Cash,2024-11-11
847,2080,556,7,1246,2024-11-20,1183635.15,0.03,35509.05,Check,2024-11-26
848,1667,1479,99,763,2024-07-08,828328.17,0.05,41416.41,Cash,2024-12-15
849,535,1846,221,188,2024-12-13,534569.16,0.05,26728.46,Bank Transfer,2024-12-27
850,242,277,231,1307,2023-08-19,170194.41,0.05,8509.72,Cash,2023-10-08
851,1213,1977,75,1534,2022-11-18,193006.77,0.02,3860.14,Bank Transfer,2024-11-25
852,2464,2033,80,811,2024-04-01,1559526.83,0.05,77976.34,Check,2024-12-09
853,1439,385,43,1169,2021-12-29,207601.87,0.02,4152.04,Check,2024-07-08
854,1268,1085,49,1516,2023-05-15,184790.24,0.03,5543.71,Check,2024-09-19
855,2739,615,186,694,2020-11-26,1358598.89,0.05,67929.94,Check,2023-09-21
856,254,150,134,1490,2024-12-26,201371.36,0.02,4027.43,Cash,2024-12-27
857,1076,331,222,1364,2021-05-12,335908.58,0.03,10077.26,Check,2021-09-01
858,2937,1727,136,1529,2023-04-11,78701.0,0.02,1574.02,Bank Transfer,2023-05-10
859,760,1201,21,17,2024-05-07,162438.93,0.03,4873.17,Cash,2024-06-13
860,711,298,29,1218,2021-11-05,179569.09,0.02,3591.38,Bank Transfer,2022-03-22
861,1995,355,175,1277,2023-08-12,511420.73,0.03,15342.62,Cash,2024-12-05
862,2952,1365,235,1235,2024-01-16,194341.69,0.02,3886.83,Cash,2024-09-22
863,384,1863,225,1322,2023-03-19,136637.74,0.05,6831.89,Cash,2024-11-22
864,1683,713,177,509,2024-12-30,1887597.4,0.02,37751.95,Cash,2024-12-30
865,425,1279,129,161,2022-08-17,256892.49,0.05,12844.62,Cash,2023-06-21
866,302,1535,127,570,2023-10-25,146044.28,0.02,2920.89,Bank Transfer,2024-10-26
867,814,394,150,1073,2024-07-15,294741.69,0.03,8842.25,Cash,2024-07-24
868,620,2030,65,1552,2023-12-14,196672.56,0.03,5900.18,Cash,2024-08-25
869,57,1311,109,923,2024-06-28,259351.63,0.05,12967.58,Check,2024-12-26
870,301,1828,65,136,2023-10-20,894607.9,0.05,44730.4,Bank Transfer,2024-01-01
871,2701,1105,216,343,2023-02-26,547596.84,0.02,10951.94,Check,2023-10-17
872,315,1044,37,1562,2024-12-01,541736.67,0.05,27086.83,Cash,2024-12-28
873,2738,1181,131,278,2024-06-25,328133.36,0.05,16406.67,Cash,2024-09-21
874,517,83,11,1363,2024-05-02,225706.2,0.02,4514.12,Check,2024-07-09
875,1698,2059,209,1100,2023-10-19,1809469.56,0.05,90473.48,Check,2024-11-26
876,177,1828,116,1542,2021-11-04,950767.98,0.03,28523.04,Cash,2022-10-08
877,346,1740,21,1740,2022-04-09,404694.25,0.03,12140.83,Check,2022-09-24
878,1308,1105,126,309,2024-07-12,201461.11,0.02,4029.22,Cash,2024-10-06
879,343,508,190,1412,2023-09-17,511528.78,0.02,10230.58,Cash,2024-05-20
880,1336,1330,195,1599,2023-09-16,924745.38,0.02,18494.91,Bank Transfer,2024-09-02
881,1606,1821,221,110,2021-04-09,1220127.11,0.05,61006.36,Check,2023-06-24
882,1720,909,42,589,2024-12-08,203449.07,0.02,4068.98,Cash,2024-12-10
883,2447,1952,107,346,2024-05-11,182011.34,0.03,5460.34,Cash,2024-08-20
884,494,838,207,512,2021-04-05,208026.84,0.05,10401.34,Check,2022-08-07
885,1645,25,211,769,2024-12-01,787214.93,0.03,23616.45,Check,2024-12-25
886,2231,1774,107,1732,2024-07-17,250178.17,0.03,7505.35,Bank Transfer,2024-12-27
887,1459,102,21,1431,2023-10-05,274205.67,0.03,8226.17,Check,2024-09-09
888,98,1169,18,321,2023-09-01,535052.36,0.03,16051.57,Bank Transfer,2023-09-02
889,339,395,66,1593,2023-10-12,1582188.71,0.03,47465.66,Cash,2024-11-30
890,999,393,117,569,2022-06-06,1665881.18,0.05,83294.06,Cash,2024-07-23
891,2159,1343,70,972,2022-09-01,529708.41,0.05,26485.42,Check,2023-07-29
892,1317,330,249,909,2023-12-15,121755.4,0.02,2435.11,Cash,2023-12-22
893,2013,216,125,1199,2021-05-27,438976.47,0.05,21948.82,Cash,2024-09-21
894,38,1572,42,745,2024-09-15,920095.8,0.02,18401.92,Bank Transfer,2024-12-21
895,2176,1135,106,769,2023-07-11,226285.56,0.02,4525.71,Bank Transfer,2023-10-09
896,2416,764,207,154,2024-04-19,817917.35,0.03,24537.52,Bank Transfer,2024-12-21
897,2302,1555,106,1234,2022-08-17,392758.33,0.03,11782.75,Cash,2023-12-29
898,1423,2035,24,1396,2021-01-18,237517.53,0.02,4750.35,Cash,2022-01-04
899,2237,1724,195,712,2024-01-08,501441.56,0.05,25072.08,Bank Transfer,2024-09-02
900,72,1505,177,691,2024-10-08,316846.17,0.03,9505.39,Check,2024-11-15
901,2368,654,79,1175,2021-05-16,238771.55,0.02,4775.43,Check,2023-01-25
902,1558,1253,29,427,2020-10-14,184502.09,0.02,3690.04,Check,2024-12-29
903,571,1587,218,1215,2024-11-14,130023.28,0.05,6501.16,Bank Transfer,2024-11-19
904,1447,845,18,589,2024-10-10,450856.43,0.03,13525.69,Cash,2024-12-16
905,965,453,49,1037,2023-10-18,142863.57,0.03,4285.91,Check,2024-08-29
906,675,1508,247,1261,2021-07-26,1120725.96,0.03,33621.78,Cash,2023-12-26
907,2806,1494,141,385,2023-12-30,234520.51,0.05,11726.03,Cash,2024-10-04
908,998,187,129,1502,2022-09-28,201763.45,0.03,6052.9,Bank Transfer,2024-01-02
909,2213,1151,195,251,2024-10-06,227895.33,0.02,4557.91,Check,2024-12-18
910,1316,379,150,1089,2023-04-03,320259.29,0.02,6405.19,Bank Transfer,2024-02-28
911,912,1471,209,1646,2024-05-07,717563.81,0.05,35878.19,Cash,2024-10-05
912,492,787,225,1274,2024-05-10,250711.99,0.02,5014.24,Cash,2024-05-16
913,2410,1932,218,1411,2024-06-05,1246531.85,0.05,62326.59,Bank Transfer,2024-09-04
914,1059,1090,237,161,2024-04-18,355979.64,0.02,7119.59,Bank Transfer,2024-08-21
915,2792,829,195,1257,2024-04-19,316690.01,0.05,15834.5,Check,2024-11-13
916,480,1373,246,542,2024-06-10,451124.05,0.02,9022.48,Bank Transfer,2024-09-23
917,2036,833,193,395,2024-11-10,394414.89,0.03,11832.45,Cash,2024-11-11
918,872,51,207,997,2024-02-22,152534.18,0.02,3050.68,Bank Transfer,2024-09-04
919,1710,320,229,770,2022-10-09,303143.28,0.05,15157.16,Check,2024-04-07
920,1062,1555,47,1405,2020-09-05,304016.8,0.03,9120.5,Bank Transfer,2022-03-17
921,569,2055,221,1437,2024-11-25,287886.18,0.03,8636.59,Cash,2024-12-24
922,2884,787,153,924,2023-08-01,1386237.38,0.02,27724.75,Check,2024-07-02
923,44,1146,186,742,2021-10-18,1323033.64,0.03,39691.01,Cash,2022-05-24
924,451,1646,207,682,2023-01-15,350304.53,0.02,7006.09,Bank Transfer,2023-05-26
925,741,294,118,985,2024-12-01,1280025.85,0.03,38400.78,Bank Transfer,2024-12-09
926,1593,1122,37,130,2024-07-19,174951.35,0.05,8747.57,Cash,2024-11-27
927,1339,805,106,1126,2024-10-06,262560.5,0.02,5251.21,Check,2024-11-24
928,1608,657,134,1639,2021-08-04,262487.37,0.03,7874.62,Cash,2024-08-21
929,2520,938,211,34,2024-11-17,259985.02,0.03,7799.55,Cash,2024-12-20
930,1929,1873,230,211,2023-05-14,226644.29,0.05,11332.21,Cash,2023-12-09
931,391,634,42,549,2024-10-25,453419.32,0.02,9068.39,Cash,2024-11-30
