maintenance_id,property_id,agent_id,owner_id,description,maintenance_type,cost,maintenance_date
1864,1574,238,169,Replace Appliances at property,Appliances,825,5/15/2024
1865,1575,76,887,Repair Cleaning at property,Cleaning,1500,11/7/2024
1866,1576,143,1016,Repair Cleaning at property,Cleaning,1377,6/24/2024
1867,1577,169,437,Fix Cleaning at property,Cleaning,721,5/1/2024
1868,1577,169,437,Install Appliances at property,Appliances,1571,10/29/2023
1869,1578,122,1133,Repair Cleaning at property,Cleaning,2972,12/7/2023
1870,1578,122,1133,Install HVAC at property,HVAC,397,7/14/2023
1871,1580,9,1273,Repair Electrical at property,Electrical,2204,7/22/2021
1872,1580,9,1273,Replace Plumbing at property,Plumbing,2753,1/3/2024
1873,1580,9,1273,Replace Electrical at property,Electrical,6775,12/22/2021
1874,1581,250,376,Repair Appliances at property,Appliances,193,10/7/2024
1875,1581,250,376,Fix Plumbing at property,Plumbing,2431,2/5/2022
1876,1584,10,808,Replace Plumbing at property,Plumbing,2364,9/21/2024
1877,1584,10,808,Replace Painting at property,Painting,1953,11/15/2024
1878,1586,83,1,Install Plumbing at property,Plumbing,2163,1/28/2022
1879,1586,83,1,Fix Electrical at property,Electrical,6799,8/6/2024
1880,1586,83,1,Fix Cleaning at property,Cleaning,1005,7/24/2021
1881,1586,83,1,Repair Cleaning at property,Cleaning,1258,4/29/2021
1882,1587,142,463,Fix Cleaning at property,Cleaning,555,6/26/2024
1883,1587,142,463,Repair Roof at property,Roof,2224,11/18/2024
1884,1588,110,515,Fix Appliances at property,Appliances,2494,5/31/2023
1885,1589,223,361,Fix Cleaning at property,Cleaning,586,10/21/2024
1886,1590,115,1365,Replace Electrical at property,Electrical,1581,7/26/2023
1887,1592,158,1075,Fix Cleaning at property,Cleaning,2078,2/26/2023
1888,1592,158,1075,Install Appliances at property,Appliances,1851,7/21/2022
1889,1593,10,130,Fix Roof at property,Roof,1740,6/19/2024
1890,1593,10,130,Fix Cleaning at property,Cleaning,1667,12/12/2023
1891,1594,10,189,Repair Appliances at property,Appliances,2486,3/10/2023
1892,1595,142,1085,Repair Roof at property,Roof,101,9/25/2024
1893,1597,163,1688,Repair Electrical at property,Electrical,2300,11/16/2023
1894,1597,163,1688,Replace Plumbing at property,Plumbing,1896,11/2/2023
1895,1597,163,1688,Fix Roof at property,Roof,442,3/3/2024
1896,1597,163,1688,Repair Electrical at property,Electrical,1930,1/7/2024
1897,1600,170,606,Fix Electrical at property,Electrical,196,9/22/2024
1898,1600,170,606,Repair Plumbing at property,Plumbing,4073,10/21/2024
1899,1600,170,606,Repair Electrical at property,Electrical,5204,12/6/2024
1900,1601,105,784,Repair HVAC at property,HVAC,2234,7/20/2020
1901,1601,105,784,Repair Appliances at property,Appliances,2409,5/14/2021
1902,1602,163,1369,Fix Painting at property,Painting,1690,7/12/2021
1903,1603,238,715,Fix Painting at property,Painting,1582,9/7/2020
1904,1605,56,1212,Fix Electrical at property,Electrical,537,5/5/2024
1905,1605,56,1212,Fix Cleaning at property,Cleaning,1260,8/13/2024
1906,1611,200,1632,Repair Painting at property,Painting,493,3/19/2024
1907,1611,200,1632,Replace Painting at property,Painting,802,7/29/2023
1908,1612,158,824,Install Painting at property,Painting,1070,12/2/2024
1909,1613,10,899,Install Plumbing at property,Plumbing,1185,10/27/2024
1910,1613,10,899,Replace Painting at property,Painting,1634,9/9/2024
1911,1613,10,899,Replace Electrical at property,Electrical,533,10/14/2024
1912,1614,250,1688,Install Roof at property,Roof,1608,10/15/2024
1913,1615,40,1668,Fix Cleaning at property,Cleaning,2327,8/7/2021
1914,1615,40,1668,Install Plumbing at property,Plumbing,5891,11/19/2024
1915,1615,40,1668,Repair Appliances at property,Appliances,3665,9/7/2021
1916,1615,40,1668,Replace HVAC at property,HVAC,4405,4/29/2023
1917,1615,40,1668,Install HVAC at property,HVAC,2773,3/21/2021
1918,1616,31,1627,Replace Electrical at property,Electrical,332,8/13/2023
1919,1616,31,1627,Install Electrical at property,Electrical,1197,9/10/2023
1920,1617,94,830,Replace Roof at property,Roof,1696,5/21/2023
1921,1617,94,830,Fix Roof at property,Roof,1591,9/18/2022
1922,1618,234,362,Install HVAC at property,HVAC,4355,8/14/2024
1923,1618,234,362,Install Electrical at property,Electrical,2420,9/20/2023
1924,1618,234,362,Repair HVAC at property,HVAC,257,11/30/2024
1925,1618,234,362,Fix Roof at property,Roof,2691,8/10/2024
1926,1622,137,1323,Replace Cleaning at property,Cleaning,430,4/22/2024
1927,1625,9,778,Repair Cleaning at property,Cleaning,2485,9/16/2024
1928,1625,9,778,Install HVAC at property,HVAC,1774,9/10/2024
1929,1626,200,1655,Install Plumbing at property,Plumbing,1448,6/11/2023
1930,1626,200,1655,Repair Painting at property,Painting,2012,7/17/2024
1931,1626,200,1655,Repair HVAC at property,HVAC,159,12/29/2024
1932,1626,200,1655,Repair Appliances at property,Appliances,5945,1/13/2024
1933,1626,200,1655,Fix Painting at property,Painting,3361,10/30/2022
1934,1626,200,1655,Repair Appliances at property,Appliances,5092,6/22/2024
1935,1628,110,94,Replace Appliances at property,Appliances,1483,9/11/2023
1936,1631,204,352,Fix Electrical at property,Electrical,1356,6/12/2023
1937,1632,158,897,Replace Roof at property,Roof,1361,5/14/2023
1938,1633,119,1422,Replace HVAC at property,HVAC,1699,4/16/2023
1939,1635,76,744,Install Electrical at property,Electrical,1549,8/20/2024
1940,1635,76,744,Repair Cleaning at property,Cleaning,1467,1/8/2024
1941,1635,76,744,Install Electrical at property,Electrical,1980,6/10/2023
1942,1635,76,744,Replace Electrical at property,Electrical,763,2/28/2022
1943,1637,202,814,Replace Roof at property,Roof,4320,8/12/2024
1944,1637,202,814,Fix Electrical at property,Electrical,3876,10/10/2024
1945,1637,202,814,Install Painting at property,Painting,3422,8/22/2024
1946,1638,115,210,Fix Electrical at property,Electrical,1906,1/22/2021
1947,1638,115,210,Repair Plumbing at property,Plumbing,565,5/28/2023
1948,1643,20,1394,Repair HVAC at property,HVAC,457,9/29/2023
1949,1643,20,1394,Install Plumbing at property,Plumbing,526,5/21/2023
1950,1643,20,1394,Fix Painting at property,Painting,1254,4/18/2024
1951,1643,20,1394,Install Cleaning at property,Cleaning,946,3/2/2023
1952,1644,234,1373,Fix Electrical at property,Electrical,1668,6/29/2023
1953,1645,98,769,Replace Cleaning at property,Cleaning,181,11/25/2021
1954,1645,98,769,Repair Painting at property,Painting,2017,10/19/2023
1955,1645,98,769,Replace Roof at property,Roof,2381,2/5/2022
1956,1650,151,1226,Replace Appliances at property,Appliances,1208,7/8/2024
1957,1650,151,1226,Replace Electrical at property,Electrical,1256,3/31/2023
1958,1651,94,345,Install Plumbing at property,Plumbing,4575,4/10/2022
1959,1651,94,345,Install Painting at property,Painting,89,11/28/2023
1960,1651,94,345,Repair Roof at property,Roof,89,7/3/2022
1961,1651,94,345,Replace Roof at property,Roof,355,10/25/2020
1962,1651,94,345,Replace Electrical at property,Electrical,604,9/7/2021
1963,1653,239,801,Fix Cleaning at property,Cleaning,1051,2/5/2023
1964,1654,88,1571,Install Appliances at property,Appliances,1083,11/5/2024
1965,1654,88,1571,Fix Painting at property,Painting,1943,8/24/2024
1966,1655,204,97,Fix HVAC at property,HVAC,6485,3/13/2024
1967,1658,56,800,Replace Cleaning at property,Cleaning,2995,12/17/2023
1968,1658,56,800,Install Cleaning at property,Cleaning,4163,9/13/2024
1969,1658,56,800,Install Roof at property,Roof,338,8/3/2024
1970,1658,56,800,Repair Painting at property,Painting,957,1/23/2024
1971,1659,224,1704,Replace Roof at property,Roof,1495,10/6/2024
1972,1659,224,1704,Repair Roof at property,Roof,4606,8/28/2024
1973,1660,33,1180,Replace Painting at property,Painting,223,6/9/2023
1974,1660,33,1180,Fix HVAC at property,HVAC,1551,12/7/2022
1975,1661,165,935,Replace HVAC at property,HVAC,404,8/22/2024
1976,1661,165,935,Repair Cleaning at property,Cleaning,1663,11/15/2024
1977,1662,9,1670,Install Cleaning at property,Cleaning,1349,10/5/2023
1978,1662,9,1670,Fix HVAC at property,HVAC,76,9/13/2023
1979,1662,9,1670,Repair Cleaning at property,Cleaning,2370,12/30/2023
1980,1662,9,1670,Replace HVAC at property,HVAC,946,2/15/2024
1981,1664,201,1220,Fix Plumbing at property,Plumbing,1947,7/14/2024
1982,1664,201,1220,Replace Electrical at property,Electrical,561,9/29/2024
1983,1665,224,1595,Install Roof at property,Roof,799,8/21/2024
1984,1666,151,1468,Repair Painting at property,Painting,2259,12/7/2023
1985,1667,133,763,Replace HVAC at property,HVAC,1764,6/29/2024
1986,1667,133,763,Install Cleaning at property,Cleaning,279,7/25/2024
1987,1668,38,319,Fix Appliances at property,Appliances,1865,6/21/2022
1988,1669,166,564,Replace Painting at property,Painting,234,4/3/2024
1989,1670,122,1225,Install Painting at property,Painting,462,12/12/2023
1990,1670,122,1225,Replace Appliances at property,Appliances,1228,10/10/2023
1991,1672,202,691,Install Painting at property,Painting,1580,2/6/2024
1992,1673,163,404,Fix Cleaning at property,Cleaning,1536,9/7/2024
1993,1673,163,404,Install Plumbing at property,Plumbing,160,12/11/2024
1994,1673,163,404,Replace Painting at property,Painting,1117,6/24/2024
1995,1675,220,1685,Repair Painting at property,Painting,2120,8/29/2024
1996,1675,220,1685,Fix Cleaning at property,Cleaning,1746,5/30/2024
1997,1675,220,1685,Replace Roof at property,Roof,858,12/1/2022
1998,1676,142,370,Repair Plumbing at property,Plumbing,2127,6/13/2021
1999,1676,142,370,Repair HVAC at property,HVAC,569,5/26/2021
2000,1676,142,370,Install Roof at property,Roof,1227,3/30/2024
2001,1677,164,926,Install Plumbing at property,Plumbing,464,3/12/2022
2002,1677,164,926,Install Appliances at property,Appliances,1031,8/9/2023
2003,1677,164,926,Fix Electrical at property,Electrical,679,2/23/2021
2004,1678,223,136,Install Roof at property,Roof,1728,8/20/2022
2005,1679,199,1117,Replace Painting at property,Painting,1719,6/17/2021
2006,1680,38,100,Install Plumbing at property,Plumbing,1476,11/8/2024
2007,1680,38,100,Fix Plumbing at property,Plumbing,2151,3/12/2024
2008,1681,10,520,Fix Cleaning at property,Cleaning,399,12/22/2023
2009,1683,163,509,Replace Electrical at property,Electrical,30,12/16/2024
2010,1685,20,90,Replace Appliances at property,Appliances,907,6/27/2021
2011,1686,166,1284,Fix Electrical at property,Electrical,1542,11/9/2023
2012,1686,166,1284,Install HVAC at property,HVAC,483,2/24/2023
2013,1686,166,1284,Fix Painting at property,Painting,448,2/1/2024
2014,1686,166,1284,Fix Electrical at property,Electrical,1572,4/27/2024
2015,1686,166,1284,Repair Roof at property,Roof,1263,6/13/2022
2016,1686,166,1284,Fix Plumbing at property,Plumbing,574,7/31/2022
2017,1687,142,1077,Replace Appliances at property,Appliances,350,5/22/2024
2018,1691,40,1663,Fix Appliances at property,Appliances,952,4/9/2024
2019,1691,40,1663,Replace Plumbing at property,Plumbing,743,7/26/2024
2020,1692,9,1413,Repair Painting at property,Painting,932,8/26/2023
2021,1697,201,1516,Replace Appliances at property,Appliances,1142,4/15/2024
2022,1697,201,1516,Replace Roof at property,Roof,6101,3/25/2024
2023,1697,201,1516,Repair Cleaning at property,Cleaning,4478,9/23/2024
2024,1697,201,1516,Install Painting at property,Painting,2243,7/30/2024
2025,1697,201,1516,Install Electrical at property,Electrical,1620,7/30/2024
2026,1697,201,1516,Replace Cleaning at property,Cleaning,3594,4/16/2024
2027,1698,201,1100,Fix Painting at property,Painting,378,6/21/2024
2028,1699,114,378,Install Cleaning at property,Cleaning,412,6/16/2023
2029,1700,105,1184,Replace HVAC at property,HVAC,2245,2/26/2021
2030,1701,68,594,Fix HVAC at property,HVAC,6652,3/16/2024
2031,1701,68,594,Repair HVAC at property,HVAC,4274,8/26/2023
2032,1704,8,1658,Repair Plumbing at property,Plumbing,1416,12/19/2023
2033,1705,201,1630,Repair Electrical at property,Electrical,860,5/11/2021
2034,1707,38,435,Fix Plumbing at property,Plumbing,1340,2/13/2024
2035,1708,40,305,Fix Painting at property,Painting,371,1/12/2022
2036,1708,40,305,Replace Plumbing at property,Plumbing,2134,4/12/2022
2037,1708,40,305,Fix Painting at property,Painting,844,12/11/2023
2038,1708,40,305,Fix Electrical at property,Electrical,1945,11/19/2021
2039,1708,40,305,Install Plumbing at property,Plumbing,1013,6/26/2022
2040,1710,200,770,Repair Cleaning at property,Cleaning,1502,3/21/2023
2041,1710,200,770,Fix Appliances at property,Appliances,161,8/5/2023
2042,1711,25,437,Replace Painting at property,Painting,3650,8/10/2024
2043,1711,25,437,Fix HVAC at property,HVAC,3807,10/18/2024
2044,1716,115,947,Install Appliances at property,Appliances,1300,8/2/2021
2045,1716,115,947,Repair Cleaning at property,Cleaning,973,4/1/2024
2046,1718,105,1692,Repair Electrical at property,Electrical,915,6/8/2024
2047,1720,164,589,Repair HVAC at property,HVAC,2373,12/22/2024
2048,1722,220,1545,Install Electrical at property,Electrical,1721,4/4/2023
2049,1722,220,1545,Repair Cleaning at property,Cleaning,1487,10/15/2024
2050,1722,220,1545,Install Roof at property,Roof,675,5/7/2023
2051,1723,143,1066,Fix Electrical at property,Electrical,1230,12/22/2024
2052,1726,178,1690,Fix Plumbing at property,Plumbing,2234,5/16/2024
2053,1726,178,1690,Install Plumbing at property,Plumbing,1848,1/27/2022
2054,1727,94,1094,Replace Plumbing at property,Plumbing,385,11/15/2022
2055,1730,133,1202,Replace Roof at property,Roof,1839,11/8/2024
2056,1731,110,666,Repair Cleaning at property,Cleaning,1401,5/31/2024
2057,1731,110,666,Fix Cleaning at property,Cleaning,1294,4/7/2024
2058,1731,110,666,Replace Roof at property,Roof,1890,6/2/2024
2059,1735,238,994,Fix Cleaning at property,Cleaning,535,11/20/2024
2060,1739,165,1030,Replace Appliances at property,Appliances,1487,12/16/2024
2061,1741,115,679,Fix Plumbing at property,Plumbing,521,11/6/2024
2062,1742,56,1028,Install Cleaning at property,Cleaning,2294,12/28/2023
2063,1743,137,1735,Install HVAC at property,HVAC,4076,3/14/2024
2064,1743,137,1735,Install Plumbing at property,Plumbing,4044,11/20/2024
2065,1743,137,1735,Fix HVAC at property,HVAC,1751,2/13/2024
2066,1743,137,1735,Install Plumbing at property,Plumbing,2737,5/7/2024
2067,1743,137,1735,Repair HVAC at property,HVAC,3780,11/18/2024
2068,1744,59,1115,Replace HVAC at property,HVAC,1012,12/16/2024
2069,1747,68,817,Replace HVAC at property,HVAC,2137,9/29/2023
2070,1748,31,1021,Install Appliances at property,Appliances,569,4/13/2021
2071,1748,31,1021,Repair Electrical at property,Electrical,1666,1/16/2023
2072,1748,31,1021,Fix Painting at property,Painting,1119,11/23/2022
2073,1748,31,1021,Replace HVAC at property,HVAC,1850,7/18/2022
2074,1748,31,1021,Replace Plumbing at property,Plumbing,1769,3/15/2023
2075,1748,31,1021,Replace Roof at property,Roof,1974,12/22/2024
2076,1748,31,1021,Install Plumbing at property,Plumbing,1433,11/5/2022
2077,1749,201,1073,Install Roof at property,Roof,252,10/30/2022
2078,1750,94,102,Install HVAC at property,HVAC,1057,6/18/2023
2079,1752,20,1740,Fix Roof at property,Roof,783,10/14/2024
2080,1757,110,1181,Fix Electrical at property,Electrical,986,8/19/2021
2081,1758,137,1355,Replace Roof at property,Roof,1168,11/18/2024
2082,1759,204,1119,Replace Plumbing at property,Plumbing,381,9/24/2023
2083,1759,204,1119,Fix Plumbing at property,Plumbing,689,5/7/2024
2084,1759,204,1119,Install Cleaning at property,Cleaning,1592,7/17/2024
2085,1759,204,1119,Replace Painting at property,Painting,2358,10/7/2023
2086,1759,204,1119,Install Electrical at property,Electrical,410,3/13/2024
2087,1759,204,1119,Install Electrical at property,Electrical,1572,12/11/2023
2088,1759,204,1119,Install Roof at property,Roof,874,3/23/2023
2089,1759,204,1119,Repair Painting at property,Painting,925,9/28/2024
2090,1759,204,1119,Replace Electrical at property,Electrical,137,5/14/2023
2091,1764,38,504,Fix Electrical at property,Electrical,1114,10/5/2022
2092,1764,38,504,Repair HVAC at property,HVAC,1405,6/5/2022
2093,1766,38,319,Replace Roof at property,Roof,1796,2/4/2023
2094,1766,38,319,Install Cleaning at property,Cleaning,2265,4/1/2022
2095,1769,234,479,Fix Roof at property,Roof,708,4/30/2021
2096,1771,200,1025,Install Painting at property,Painting,561,2/4/2023
2097,1772,164,4,Replace Cleaning at property,Cleaning,476,1/17/2023
2098,1772,164,4,Replace Cleaning at property,Cleaning,632,5/25/2024
2099,1775,158,200,Replace Cleaning at property,Cleaning,1512,8/8/2024
2100,1775,158,200,Fix HVAC at property,HVAC,846,8/17/2024
2101,1779,31,298,Replace Cleaning at property,Cleaning,1482,9/21/2024
2102,1780,83,73,Repair Painting at property,Painting,1745,1/1/2024
2103,1781,94,1229,Install Appliances at property,Appliances,96,3/17/2024
2104,1783,56,1352,Replace Painting at property,Painting,1409,11/14/2024
2105,1783,56,1352,Install Appliances at property,Appliances,724,11/5/2024
2106,1784,25,1662,Repair Plumbing at property,Plumbing,406,2/12/2023
2107,1785,137,1452,Replace Cleaning at property,Cleaning,1192,10/28/2024
2108,1785,137,1452,Install Electrical at property,Electrical,3010,10/28/2024
2109,1785,137,1452,Install Plumbing at property,Plumbing,337,11/17/2024
2110,1785,137,1452,Replace Appliances at property,Appliances,659,7/10/2024
2111,1792,178,477,Repair Electrical at property,Electrical,331,12/13/2024
2112,1795,163,647,Install Roof at property,Roof,1951,12/6/2024
2113,1795,163,647,Replace Cleaning at property,Cleaning,1019,10/16/2024
2114,1796,20,841,Repair HVAC at property,HVAC,1154,6/4/2023
2115,1796,20,841,Fix Electrical at property,Electrical,302,8/17/2022
2116,1796,20,841,Install Roof at property,Roof,328,7/25/2024
2117,1804,8,892,Fix Plumbing at property,Plumbing,2249,2/9/2023
2118,1804,8,892,Install Plumbing at property,Plumbing,3680,10/22/2024
2119,1804,8,892,Replace Electrical at property,Electrical,1551,10/28/2022
2120,1806,220,589,Fix Cleaning at property,Cleaning,1722,4/6/2021
2121,1806,220,589,Fix Plumbing at property,Plumbing,1954,8/13/2022
2122,1806,220,589,Fix Painting at property,Painting,1674,3/27/2024
2123,1807,178,1497,Fix HVAC at property,HVAC,2200,5/4/2022
2124,1807,178,1497,Repair HVAC at property,HVAC,2054,11/15/2023
2125,1807,178,1497,Replace Cleaning at property,Cleaning,2191,2/6/2024
2126,1807,178,1497,Repair Roof at property,Roof,260,8/9/2022
2127,1809,238,486,Fix Roof at property,Roof,1376,10/6/2024
2128,1809,238,486,Repair Painting at property,Painting,1718,8/4/2024
2129,1811,110,191,Replace Plumbing at property,Plumbing,661,7/25/2021
2130,1814,105,238,Install Appliances at property,Appliances,2488,9/18/2024
2131,1815,115,1345,Repair Appliances at property,Appliances,568,11/23/2021
2132,1818,137,744,Repair Appliances at property,Appliances,717,8/15/2021
2133,1818,137,744,Repair Plumbing at property,Plumbing,2031,4/2/2024
2134,1819,143,638,Install Appliances at property,Appliances,2220,10/25/2024
2135,1821,38,518,Replace Cleaning at property,Cleaning,2453,11/5/2024
2136,1821,38,518,Fix Plumbing at property,Plumbing,932,12/13/2024
2137,1821,38,518,Repair HVAC at property,HVAC,2188,10/4/2024
2138,1821,38,518,Install Cleaning at property,Cleaning,62,11/2/2024
2139,1821,38,518,Install Cleaning at property,Cleaning,753,9/29/2024
2140,1825,163,644,Install Painting at property,Painting,3519,7/18/2023
2141,1825,163,644,Replace Cleaning at property,Cleaning,6959,2/19/2021
2142,1825,163,644,Fix Roof at property,Roof,3957,12/4/2022
2143,1826,250,450,Fix Plumbing at property,Plumbing,1329,11/27/2024
2144,1827,234,322,Replace Roof at property,Roof,1131,2/12/2022
2145,1827,234,322,Repair Roof at property,Roof,39,7/7/2022
2146,1828,110,809,Fix HVAC at property,HVAC,445,6/2/2023
2147,1828,110,809,Fix HVAC at property,HVAC,1517,6/12/2023
2148,1830,174,1264,Repair Painting at property,Painting,592,9/17/2024
2149,1831,143,1691,Install Painting at property,Painting,2465,5/25/2024
2150,1831,143,1691,Repair Roof at property,Roof,126,8/12/2022
2151,1832,170,883,Repair HVAC at property,HVAC,2366,5/13/2024
2152,1833,202,479,Repair Appliances at property,Appliances,5326,6/27/2023
2153,1833,202,479,Replace Plumbing at property,Plumbing,6462,10/19/2023
2154,1833,202,479,Repair HVAC at property,HVAC,2357,3/16/2024
2155,1834,201,1578,Install HVAC at property,HVAC,982,9/25/2023
2156,1834,201,1578,Fix Plumbing at property,Plumbing,928,10/27/2022
2157,1835,115,1386,Replace HVAC at property,HVAC,1908,6/9/2024
2158,1835,115,1386,Install Plumbing at property,Plumbing,2013,9/16/2024
2159,1835,115,1386,Fix Plumbing at property,Plumbing,932,9/28/2024
2160,1835,115,1386,Fix Roof at property,Roof,2098,11/11/2024
2161,1835,115,1386,Fix Roof at property,Roof,646,9/13/2024
2162,1836,10,347,Replace HVAC at property,HVAC,2267,9/17/2022
2163,1838,33,1234,Fix Plumbing at property,Plumbing,2173,12/29/2024
2164,1839,202,1353,Replace Electrical at property,Electrical,2148,10/6/2022
2165,1841,83,1466,Replace Electrical at property,Electrical,1561,12/14/2024
2166,1841,83,1466,Install Cleaning at property,Cleaning,2599,12/13/2024
2167,1841,83,1466,Replace Plumbing at property,Plumbing,3665,12/9/2024
2168,1841,83,1466,Fix Plumbing at property,Plumbing,6040,11/16/2024
2169,1841,83,1466,Replace Roof at property,Roof,3332,9/8/2024
2170,1842,202,1739,Fix Appliances at property,Appliances,1176,2/4/2024
2171,1842,202,1739,Fix Roof at property,Roof,1401,11/15/2022
2172,1842,202,1739,Replace Roof at property,Roof,1278,4/28/2023
2173,1842,202,1739,Fix Painting at property,Painting,2401,5/28/2023
2174,1844,94,734,Install Roof at property,Roof,1238,1/3/2023
2175,1845,68,705,Install Cleaning at property,Cleaning,1798,5/12/2024
2176,1848,178,1086,Replace Roof at property,Roof,1826,4/12/2022
2177,1848,178,1086,Fix Plumbing at property,Plumbing,2238,7/7/2023
2178,1849,158,751,Repair Roof at property,Roof,1698,4/9/2021
2179,1849,158,751,Replace HVAC at property,HVAC,596,10/19/2022
2180,1851,98,1628,Install Painting at property,Painting,1954,11/3/2024
2181,1852,10,1749,Repair Appliances at property,Appliances,984,7/11/2024
2182,1853,238,1556,Replace Electrical at property,Electrical,1481,9/30/2024
2183,1853,238,1556,Install Appliances at property,Appliances,528,4/27/2024
2184,1853,238,1556,Repair Electrical at property,Electrical,1819,10/8/2024
2185,1854,183,895,Fix Appliances at property,Appliances,4573,4/15/2023
2186,1854,183,895,Repair Roof at property,Roof,357,12/23/2021
2187,1854,183,895,Replace Electrical at property,Electrical,4053,4/20/2023
2188,1854,183,895,Repair HVAC at property,HVAC,6365,3/25/2022
2189,1854,183,895,Repair Roof at property,Roof,113,11/18/2020
2190,1855,25,639,Fix Appliances at property,Appliances,448,7/17/2024
2191,1855,25,639,Replace Plumbing at property,Plumbing,2331,6/1/2024
2192,1856,151,1496,Fix HVAC at property,HVAC,1884,8/23/2024
2193,1856,151,1496,Repair Electrical at property,Electrical,1563,3/25/2024
2194,1856,151,1496,Replace Appliances at property,Appliances,615,10/22/2024
2195,1857,122,171,Install Roof at property,Roof,1737,2/3/2021
2196,1857,122,171,Repair Cleaning at property,Cleaning,1698,1/21/2021
2197,1857,122,171,Repair Appliances at property,Appliances,780,11/25/2020
2198,1858,223,1256,Repair Plumbing at property,Plumbing,737,4/17/2022
2199,1858,223,1256,Repair Cleaning at property,Cleaning,1663,10/3/2022
2200,1859,142,1338,Install Plumbing at property,Plumbing,1626,8/12/2024
2201,1861,174,481,Fix Electrical at property,Electrical,1543,12/21/2022
2202,1862,59,1656,Fix HVAC at property,HVAC,6013,11/27/2024
2203,1862,59,1656,Repair Electrical at property,Electrical,6865,11/1/2024
2204,1865,234,582,Fix Painting at property,Painting,2449,5/30/2023
2205,1866,178,386,Fix Roof at property,Roof,645,8/20/2023
2206,1866,178,386,Install Cleaning at property,Cleaning,1741,4/20/2024
2207,1869,170,193,Fix Cleaning at property,Cleaning,5042,4/12/2024
2208,1869,170,193,Replace Electrical at property,Electrical,1521,8/17/2022
2209,1869,170,193,Replace Electrical at property,Electrical,668,12/10/2023
2210,1869,170,193,Replace Cleaning at property,Cleaning,4406,11/10/2022
2211,1869,170,193,Install Roof at property,Roof,5719,7/31/2023
2212,1869,170,193,Replace Painting at property,Painting,1922,6/3/2023
2213,1870,33,1048,Fix Plumbing at property,Plumbing,603,4/23/2023
2214,1870,33,1048,Repair Plumbing at property,Plumbing,1494,9/10/2024
2215,1871,105,1230,Repair Roof at property,Roof,1483,8/23/2023
2216,1872,68,1036,Fix Plumbing at property,Plumbing,667,2/22/2024
2217,1872,68,1036,Fix Cleaning at property,Cleaning,157,5/17/2021
2218,1873,234,1542,Fix Appliances at property,Appliances,1614,5/29/2024
2219,1873,234,1542,Install Painting at property,Painting,5999,6/9/2022
2220,1873,234,1542,Fix HVAC at property,HVAC,6294,1/6/2022
2221,1873,234,1542,Install Cleaning at property,Cleaning,4680,4/5/2021
2222,1873,234,1542,Repair Painting at property,Painting,4764,9/16/2023
2223,1873,234,1542,Fix HVAC at property,HVAC,1542,6/1/2021
2224,1873,234,1542,Fix Roof at property,Roof,900,10/4/2021
2225,1873,234,1542,Replace Cleaning at property,Cleaning,1415,5/1/2021
2226,1874,224,1173,Replace HVAC at property,HVAC,258,3/19/2023
2227,1874,224,1173,Repair HVAC at property,HVAC,1324,5/7/2021
2228,1877,238,304,Repair Painting at property,Painting,2462,3/22/2023
2229,1877,238,304,Replace Plumbing at property,Plumbing,2651,6/26/2024
2230,1877,238,304,Replace Appliances at property,Appliances,4701,9/12/2022
2231,1877,238,304,Fix Painting at property,Painting,5207,2/16/2024
2232,1877,238,304,Fix Cleaning at property,Cleaning,6410,11/23/2024
2233,1877,238,304,Fix Cleaning at property,Cleaning,4490,3/29/2023
2234,1878,170,1407,Replace Plumbing at property,Plumbing,1142,3/21/2022
2235,1878,170,1407,Repair Roof at property,Roof,692,3/17/2022
2236,1878,170,1407,Fix Plumbing at property,Plumbing,194,8/8/2024
2237,1880,164,1404,Repair Cleaning at property,Cleaning,1062,7/26/2023
2238,1880,164,1404,Repair Plumbing at property,Plumbing,1765,6/27/2024
2239,1881,119,76,Install Appliances at property,Appliances,54,9/23/2024
2240,1883,133,675,Fix Roof at property,Roof,196,12/23/2022
2241,1883,133,675,Install Electrical at property,Electrical,258,4/8/2024
2242,1885,40,723,Replace Electrical at property,Electrical,2102,4/23/2023
2243,1887,88,643,Repair Cleaning at property,Cleaning,83,1/12/2023
2244,1888,122,17,Repair HVAC at property,HVAC,1872,11/30/2024
2245,1889,250,359,Install Cleaning at property,Cleaning,2477,10/1/2024
2246,1892,200,1503,Replace Appliances at property,Appliances,257,10/8/2024
2247,1894,119,39,Fix Plumbing at property,Plumbing,38,5/17/2024
2248,1894,119,39,Repair Plumbing at property,Plumbing,1127,9/8/2023
2249,1894,119,39,Install Electrical at property,Electrical,752,6/2/2023
2250,1897,8,83,Fix HVAC at property,HVAC,973,9/8/2022
2251,1898,183,739,Install Cleaning at property,Cleaning,2365,4/5/2024
2252,1898,183,739,Install Painting at property,Painting,1630,8/12/2023
2253,1899,164,902,Repair Painting at property,Painting,1128,12/3/2023
2254,1900,234,596,Fix Plumbing at property,Plumbing,1694,7/1/2024
2255,1903,234,1741,Repair Cleaning at property,Cleaning,2446,9/28/2023
2256,1903,234,1741,Install HVAC at property,HVAC,2378,2/7/2024
2257,1903,234,1741,Install Roof at property,Roof,2497,9/23/2024
2258,1903,234,1741,Repair Roof at property,Roof,1348,9/8/2024
2259,1904,234,572,Repair Roof at property,Roof,566,8/2/2024
2260,1904,234,572,Repair Electrical at property,Electrical,275,6/15/2024
2261,1904,234,572,Replace Plumbing at property,Plumbing,282,10/7/2024
